연도,일시,지점,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
0,01-02 18:00,아산,0.32543443917851506,0.0,0.007672634271099744,0.0,0.725
0,01-02 19:00,아산,0.29699842022116907,0.5475,0.02557544757033248,0.0,0.824
0,01-02 20:00,아산,0.2954186413902054,0.0,0.0,0.0,0.854
0,01-02 21:00,아산,0.2875197472353871,0.5163888888888889,0.03324808184143223,0.0,0.861
0,01-02 22:00,아산,0.2843601895734597,0.1738888888888889,0.015345268542199487,0.0,0.864
0,01-02 23:00,아산,0.2796208530805687,0.6961111111111111,0.01278772378516624,0.0,0.863
0,01-03 00:00,아산,0.23696682464454977,0.0,0.0,0.0,0.851
0,01-03 01:00,아산,0.22432859399684046,0.0,0.005115089514066497,0.0,0.8270000000000001
0,01-03 02:00,아산,0.20695102685624012,0.0,0.007672634271099744,0.0,0.8150000000000001
0,01-03 03:00,아산,0.24170616113744078,0.31833333333333336,0.030690537084398974,0.0,0.8270000000000001
0,01-03 04:00,아산,0.2306477093206951,0.0,0.005115089514066497,0.0,0.8250000000000001
0,01-03 05:00,아산,0.21011058451816747,0.0,0.007672634271099744,0.0,0.8150000000000001
0,01-03 06:00,아산,0.23222748815165878,0.0,0.0025575447570332483,0.0,0.8220000000000001
0,01-03 07:00,아산,0.2638230647709321,0.9163888888888888,0.023017902813299233,0.0,0.836
0,01-03 08:00,아산,0.2906793048973144,0.9341666666666667,0.02557544757033248,0.0,0.853
0,01-03 09:00,아산,0.339652448657188,0.017222222222222222,0.015345268542199487,0.0,0.874
0,01-03 10:00,아산,0.372827804107425,0.035,0.023017902813299233,0.0,0.704
0,01-03 11:00,아산,0.43917851500789895,0.4744444444444445,0.03324808184143223,0.0,0.492
0,01-03 12:00,아산,0.44391785150078994,0.3538888888888889,0.05626598465473146,0.0,0.5
0,01-03 13:00,아산,0.44865718799368093,0.3461111111111111,0.02557544757033248,0.0,0.46900000000000003
0,01-03 14:00,아산,0.45655608214849924,0.3622222222222223,0.06649616368286446,0.0,0.45
0,01-03 15:00,아산,0.4423380726698263,0.3941666666666667,0.0741687979539642,0.0,0.486
0,01-03 16:00,아산,0.4312796208530806,0.38138888888888894,0.0690537084398977,0.0,0.529
0,01-03 17:00,아산,0.4296998420221169,0.3452777777777778,0.043478260869565216,0.0,0.545
0,01-03 18:00,아산,0.42338072669826227,0.5027777777777778,0.03580562659846547,0.0,0.589
0,01-03 19:00,아산,0.4360189573459716,0.425,0.0588235294117647,0.0,0.533
0,01-03 20:00,아산,0.4407582938388626,0.42277777777777775,0.05115089514066496,0.0,0.5559999999999999
0,01-03 21:00,아산,0.42496050552922593,0.4355555555555556,0.05626598465473146,0.0,0.606
0,01-03 22:00,아산,0.40758293838862564,0.5116666666666666,0.020460358056265986,0.0,0.66
0,01-03 23:00,아산,0.42496050552922593,0.48777777777777775,0.04859335038363171,0.0,0.6639999999999999
0,01-04 00:00,아산,0.4423380726698263,0.5213888888888889,0.08439897698209718,0.0,0.648
0,01-04 01:00,아산,0.4328593996840443,0.5652777777777778,0.06138107416879795,0.0,0.7120000000000001
0,01-04 02:00,아산,0.4454976303317536,0.585,0.08439897698209718,0.0,0.738
0,01-04 03:00,아산,0.44707740916271727,0.5641666666666667,0.0792838874680307,0.0,0.741
0,01-04 04:00,아산,0.44707740916271727,0.5688888888888889,0.08184143222506395,0.0,0.778
0,01-04 05:00,아산,0.43443917851500796,0.5975,0.03324808184143223,0.0,0.8270000000000001
0,01-04 06:00,아산,0.43917851500789895,0.6536111111111111,0.05115089514066496,0.0,0.8570000000000001
0,01-04 07:00,아산,0.4533965244865719,0.6994444444444445,0.04092071611253197,0.0,0.8470000000000001
0,01-04 08:00,아산,0.47077409162717226,0.5577777777777778,0.023017902813299233,0.0,0.77
0,01-04 09:00,아산,0.48815165876777256,0.8291666666666667,0.030690537084398974,0.0,0.628
0,01-04 10:00,아산,0.48341232227488157,0.9366666666666666,0.0792838874680307,0.0,0.591
0,01-04 11:00,아산,0.4660347551342812,0.014444444444444446,0.08695652173913043,0.0,0.633
0,01-04 12:00,아산,0.46287519747235395,0.018611111111111113,0.0792838874680307,0.0,0.647
0,01-04 13:00,아산,0.46129541864139023,0.007500000000000001,0.0792838874680307,0.0,0.616
0,01-04 14:00,아산,0.4660347551342812,0.0125,0.03580562659846547,0.0,0.5650000000000001
0,01-04 15:00,아산,0.4423380726698263,0.024444444444444446,0.0792838874680307,0.0,0.559
0,01-04 16:00,아산,0.4265402843601896,0.10138888888888889,0.04603580562659847,0.0,0.607
0,01-04 17:00,아산,0.4186413902053713,0.03777777777777778,0.03580562659846547,0.0,0.611
0,01-04 18:00,아산,0.4123222748815166,0.19749999999999998,0.017902813299232736,0.0,0.653
0,01-04 19:00,아산,0.40758293838862564,0.0,0.0025575447570332483,0.0,0.633
0,01-04 20:00,아산,0.3949447077409163,0.9736111111111111,0.030690537084398974,0.0,0.718
0,01-04 21:00,아산,0.38388625592417064,0.24444444444444446,0.01278772378516624,0.0,0.7989999999999999
0,01-04 22:00,아산,0.37124802527646134,0.47861111111111115,0.015345268542199487,0.0,0.834
0,01-04 23:00,아산,0.36650868878357035,0.0,0.0025575447570332483,0.0,0.8320000000000001
0,01-05 00:00,아산,0.36176935229067936,0.018333333333333333,0.020460358056265986,0.0,0.853
0,01-05 01:00,아산,0.3601895734597157,0.0,0.010230179028132993,0.0,0.861
0,01-05 02:00,아산,0.36176935229067936,0.4797222222222222,0.03836317135549872,0.0,0.8670000000000001
0,01-05 03:00,아산,0.36650868878357035,0.6052777777777778,0.015345268542199487,0.0,0.864
0,01-05 04:00,아산,0.37914691943127965,0.43138888888888893,0.03580562659846547,0.0,0.855
0,01-05 05:00,아산,0.37914691943127965,0.9744444444444446,0.023017902813299233,0.0,0.8320000000000001
0,01-05 06:00,아산,0.377567140600316,0.0044444444444444444,0.02813299232736573,0.0,0.861
0,01-05 07:00,아산,0.38704581358609796,0.0,0.010230179028132993,0.0,0.8400000000000001
0,01-05 08:00,아산,0.40758293838862564,0.5033333333333333,0.015345268542199487,0.0,0.7889999999999999
0,01-05 09:00,아산,0.4407582938388626,0.6533333333333333,0.030690537084398974,0.0,0.7270000000000001
0,01-05 10:00,아산,0.4296998420221169,0.9441666666666666,0.015345268542199487,0.0,0.6839999999999999
0,01-05 11:00,아산,0.45181674565560825,0.41500000000000004,0.017902813299232736,0.0,0.6859999999999999
0,01-05 12:00,아산,0.46129541864139023,0.5022222222222222,0.03836317135549872,0.0,0.663
0,01-05 13:00,아산,0.4375987361769353,0.005277777777777778,0.04859335038363171,0.0,0.709
0,01-05 14:00,아산,0.44391785150078994,0.9947222222222223,0.09207161125319693,0.0,0.677
0,01-05 15:00,아산,0.44865718799368093,0.25194444444444447,0.04859335038363171,0.0,0.7000000000000001
0,01-05 16:00,아산,0.44707740916271727,0.4188888888888889,0.06138107416879795,0.0,0.7370000000000001
0,01-05 17:00,아산,0.4265402843601896,0.0,0.010230179028132993,0.0,0.81
0,01-05 18:00,아산,0.4265402843601896,0.0,0.010230179028132993,0.0,0.8620000000000001
0,01-05 19:00,아산,0.42496050552922593,0.12638888888888888,0.020460358056265986,0.0,0.8720000000000001
0,01-05 20:00,아산,0.4186413902053713,0.6802777777777779,0.017902813299232736,0.0,0.859
0,01-05 21:00,아산,0.4186413902053713,0.9811111111111112,0.03324808184143223,0.0,0.873
0,01-05 22:00,아산,0.4123222748815166,0.04416666666666667,0.05115089514066496,0.0,0.874
0,01-05 23:00,아산,0.42338072669826227,0.10222222222222221,0.06138107416879795,0.0,0.87
0,01-06 00:00,아산,0.43917851500789895,0.1775,0.04859335038363171,0.0,0.807
0,01-06 01:00,아산,0.42022116903633494,0.0,0.010230179028132993,0.0,0.8620000000000001
0,01-06 02:00,아산,0.4139020537124803,0.9347222222222222,0.020460358056265986,0.011363636363636364,0.885
0,01-06 03:00,아산,0.40758293838862564,0.034722222222222224,0.04092071611253197,0.005681818181818182,0.8939999999999999
0,01-06 04:00,아산,0.41548183254344395,0.15472222222222223,0.030690537084398974,0.005681818181818182,0.9
0,01-06 05:00,아산,0.4186413902053713,0.4066666666666667,0.02813299232736573,0.0,0.901
0,01-06 06:00,아산,0.41074249605055296,0.823888888888889,0.04092071611253197,0.0,0.903
0,01-06 07:00,아산,0.41074249605055296,0.0325,0.02557544757033248,0.0,0.906
0,01-06 08:00,아산,0.4296998420221169,0.6797222222222222,0.02813299232736573,0.0,0.91
0,01-06 09:00,아산,0.4375987361769353,0.6127777777777778,0.015345268542199487,0.0,0.908
0,01-06 10:00,아산,0.44865718799368093,0.38000000000000006,0.04092071611253197,0.0,0.875
0,01-06 11:00,아산,0.4581358609794629,0.6894444444444444,0.04859335038363171,0.0,0.836
0,01-06 12:00,아산,0.4660347551342812,0.8716666666666667,0.030690537084398974,0.0,0.8109999999999999
0,01-06 13:00,아산,0.48025276461295424,0.32972222222222225,0.03580562659846547,0.0,0.771
0,01-06 14:00,아산,0.4770932069510269,0.3536111111111111,0.05370843989769821,0.0,0.767
0,01-06 15:00,아산,0.45971563981042657,0.8897222222222223,0.03836317135549872,0.0,0.782
0,01-06 16:00,아산,0.45181674565560825,0.9591666666666667,0.04859335038363171,0.0,0.775
0,01-06 17:00,아산,0.4312796208530806,0.06277777777777778,0.05626598465473146,0.0,0.7420000000000001
0,01-06 18:00,아산,0.42338072669826227,0.9038888888888889,0.017902813299232736,0.0,0.7470000000000001
0,01-06 19:00,아산,0.42338072669826227,0.9,0.017902813299232736,0.0,0.7909999999999999
0,01-06 20:00,아산,0.42022116903633494,0.0,0.010230179028132993,0.0,0.831
0,01-06 21:00,아산,0.41548183254344395,0.4580555555555556,0.03580562659846547,0.0,0.8470000000000001
0,01-06 22:00,아산,0.4296998420221169,0.43444444444444447,0.05626598465473146,0.0,0.836
0,01-06 23:00,아산,0.42496050552922593,0.5583333333333333,0.017902813299232736,0.0,0.834
0,01-07 00:00,아산,0.4218009478672986,0.6591666666666667,0.020460358056265986,0.0,0.86
0,01-07 01:00,아산,0.42496050552922593,0.4711111111111111,0.07161125319693094,0.0,0.8770000000000001
0,01-07 02:00,아산,0.4186413902053713,0.0,0.0025575447570332483,0.0,0.8820000000000001
0,01-07 03:00,아산,0.40758293838862564,0.5355555555555556,0.015345268542199487,0.0,0.886
0,01-07 04:00,아산,0.4044233807266983,0.0,0.010230179028132993,0.0,0.8939999999999999
0,01-07 05:00,아산,0.3996840442338073,0.0,0.005115089514066497,0.0,0.898
0,01-07 06:00,아산,0.39652448657188,0.0,0.010230179028132993,0.0,0.902
0,01-07 07:00,아산,0.40284360189573465,0.0,0.007672634271099744,0.0,0.9089999999999999
0,01-07 08:00,아산,0.4044233807266983,0.7622222222222221,0.015345268542199487,0.0,0.911
0,01-07 09:00,아산,0.42022116903633494,0.7169444444444445,0.015345268542199487,0.0,0.9089999999999999
0,01-07 10:00,아산,0.4375987361769353,0.9219444444444445,0.05115089514066496,0.0,0.73
0,01-07 11:00,아산,0.4423380726698263,0.9191666666666667,0.06649616368286446,0.0,0.598
0,01-07 12:00,아산,0.4423380726698263,0.8011111111111111,0.0588235294117647,0.0,0.5950000000000001
0,01-07 13:00,아산,0.4454976303317536,0.8902777777777778,0.0741687979539642,0.0,0.498
0,01-07 14:00,아산,0.43917851500789895,0.865,0.05370843989769821,0.0,0.5
0,01-07 15:00,아산,0.42812006319115326,0.8527777777777779,0.03836317135549872,0.0,0.544
0,01-07 16:00,아산,0.4170616113744076,0.8458333333333333,0.03580562659846547,0.0,0.547
0,01-07 17:00,아산,0.40284360189573465,0.8747222222222222,0.03324808184143223,0.0,0.648
0,01-07 18:00,아산,0.3996840442338073,0.9427777777777777,0.04603580562659847,0.0,0.6589999999999999
0,01-07 19:00,아산,0.39652448657188,0.9313888888888889,0.04603580562659847,0.0,0.655
0,01-07 20:00,아산,0.3902053712480253,0.9216666666666667,0.023017902813299233,0.0,0.672
0,01-07 21:00,아산,0.37440758293838866,0.0,0.0025575447570332483,0.0,0.7200000000000001
0,01-07 22:00,아산,0.37440758293838866,0.9194444444444445,0.020460358056265986,0.0,0.7520000000000001
0,01-07 23:00,아산,0.37914691943127965,0.948888888888889,0.05115089514066496,0.0,0.711
0,01-08 00:00,아산,0.3759873617693523,0.9627777777777778,0.02813299232736573,0.0,0.7150000000000001
0,01-08 01:00,아산,0.34913112164297,0.0,0.010230179028132993,0.0,0.819
0,01-08 02:00,아산,0.3459715639810427,0.5511111111111111,0.017902813299232736,0.0,0.849
0,01-08 03:00,아산,0.3459715639810427,0.5261111111111112,0.020460358056265986,0.0,0.833
0,01-08 04:00,아산,0.339652448657188,0.4975,0.017902813299232736,0.0,0.829
0,01-08 05:00,아산,0.3270142180094787,0.5911111111111111,0.023017902813299233,0.0,0.848
0,01-08 06:00,아산,0.3285939968404424,0.425,0.04603580562659847,0.0,0.856
0,01-08 07:00,아산,0.35545023696682465,0.0,0.010230179028132993,0.0,0.7639999999999999
0,01-08 08:00,아산,0.377567140600316,0.5916666666666667,0.01278772378516624,0.0,0.583
0,01-08 09:00,아산,0.4186413902053713,0.5522222222222223,0.023017902813299233,0.0,0.544
0,01-08 10:00,아산,0.4170616113744076,0.8230555555555557,0.043478260869565216,0.0,0.367
0,01-08 11:00,아산,0.4360189573459716,0.7736111111111111,0.030690537084398974,0.0,0.377
0,01-08 12:00,아산,0.46129541864139023,0.6019444444444444,0.03580562659846547,0.0,0.323
0,01-08 13:00,아산,0.4454976303317536,0.97,0.05370843989769821,0.0,0.296
0,01-08 14:00,아산,0.43917851500789895,0.9583333333333334,0.08439897698209718,0.0,0.36500000000000005
0,01-08 15:00,아산,0.42812006319115326,0.9583333333333334,0.0588235294117647,0.0,0.421
0,01-08 16:00,아산,0.4091627172195893,0.848888888888889,0.04603580562659847,0.0,0.424
0,01-08 17:00,아산,0.3949447077409163,0.8913888888888889,0.03324808184143223,0.0,0.46
0,01-08 18:00,아산,0.37124802527646134,0.0,0.010230179028132993,0.0,0.5459999999999999
0,01-08 19:00,아산,0.34913112164297,0.5122222222222222,0.017902813299232736,0.0,0.617
0,01-08 20:00,아산,0.34755134281200634,0.45638888888888896,0.02557544757033248,0.0,0.6859999999999999
0,01-08 21:00,아산,0.35071090047393366,0.49444444444444446,0.017902813299232736,0.0,0.597
0,01-08 22:00,아산,0.33807266982622436,0.43000000000000005,0.023017902813299233,0.0,0.704
0,01-08 23:00,아산,0.3285939968404424,0.5469444444444445,0.030690537084398974,0.0,0.7270000000000001
0,01-09 00:00,아산,0.33333333333333337,0.46805555555555556,0.06138107416879795,0.0,0.7789999999999999
0,01-09 01:00,아산,0.3175355450236967,0.5897222222222223,0.023017902813299233,0.0,0.8109999999999999
0,01-09 02:00,아산,0.320695102685624,0.5513888888888889,0.04603580562659847,0.0,0.797
0,01-09 03:00,아산,0.32543443917851506,0.49972222222222223,0.05115089514066496,0.0,0.7589999999999999
0,01-09 04:00,아산,0.320695102685624,0.5027777777777778,0.03580562659846547,0.0,0.718
0,01-09 05:00,아산,0.31911532385466035,0.5130555555555556,0.043478260869565216,0.0,0.755
0,01-09 06:00,아산,0.3222748815165877,0.0,0.005115089514066497,0.0,0.7150000000000001
0,01-09 07:00,아산,0.35071090047393366,0.4588888888888889,0.0690537084398977,0.0,0.657
0,01-09 08:00,아산,0.401263823064771,0.43444444444444447,0.07672634271099744,0.0,0.545
0,01-09 09:00,아산,0.42496050552922593,0.48083333333333333,0.0690537084398977,0.0,0.52
0,01-09 10:00,아산,0.47551342812006325,0.5636111111111112,0.04603580562659847,0.0,0.502
0,01-09 11:00,아산,0.5007898894154819,0.6222222222222222,0.05115089514066496,0.0,0.47000000000000003
0,01-09 12:00,아산,0.49289099526066354,0.7508333333333334,0.08951406649616368,0.0,0.5
0,01-09 13:00,아산,0.49763033175355453,0.7413888888888889,0.07161125319693094,0.0,0.487
0,01-09 14:00,아산,0.4786729857819906,0.8105555555555556,0.04859335038363171,0.0,0.524
0,01-09 15:00,아산,0.4502369668246446,0.9411111111111112,0.05370843989769821,0.0,0.598
0,01-09 16:00,아산,0.4296998420221169,0.8519444444444444,0.017902813299232736,0.0,0.656
0,01-09 17:00,아산,0.42338072669826227,0.8913888888888889,0.02557544757033248,0.0,0.6689999999999999
0,01-09 18:00,아산,0.41074249605055296,0.9777777777777779,0.030690537084398974,0.0,0.683
0,01-09 19:00,아산,0.38388625592417064,0.0,0.010230179028132993,0.0,0.795
0,01-09 20:00,아산,0.372827804107425,0.5236111111111111,0.017902813299232736,0.0,0.846
0,01-09 21:00,아산,0.368088467614534,0.5013888888888889,0.023017902813299233,0.0,0.861
0,01-09 22:00,아산,0.36176935229067936,0.5241666666666667,0.023017902813299233,0.0,0.871
0,01-09 23:00,아산,0.3601895734597157,0.0,0.010230179028132993,0.0,0.879
0,01-10 00:00,아산,0.3459715639810427,0.0,0.007672634271099744,0.0,0.883
0,01-10 01:00,아산,0.339652448657188,0.0,0.0,0.0,0.888
0,01-10 02:00,아산,0.31121642969984203,0.49250000000000005,0.020460358056265986,0.0,0.887
0,01-10 03:00,아산,0.3001579778830964,0.1102777777777778,0.01278772378516624,0.0,0.52
0,01-10 04:00,아산,0.292259083728278,0.0,0.0,0.0,0.874
0,01-10 05:00,아산,0.28278041074249605,0.0,0.005115089514066497,0.0,0.8670000000000001
0,01-10 06:00,아산,0.28120063191153244,0.0,0.0,0.0,0.866
0,01-10 07:00,아산,0.3001579778830964,0.6472222222222223,0.01278772378516624,0.0,0.868
0,01-10 08:00,아산,0.3222748815165877,0.0,0.010230179028132993,0.0,0.878
0,01-10 09:00,아산,0.33807266982622436,0.6050000000000001,0.017902813299232736,0.0,0.887
0,01-10 10:00,아산,0.368088467614534,0.9777777777777779,0.020460358056265986,0.0,0.897
0,01-10 11:00,아산,0.42022116903633494,0.9680555555555556,0.05115089514066496,0.0,0.463
0,01-10 12:00,아산,0.4375987361769353,0.9911111111111112,0.04603580562659847,0.0,0.312
0,01-10 13:00,아산,0.44391785150078994,0.9680555555555556,0.03580562659846547,0.0,0.18699999999999997
0,01-10 14:00,아산,0.4360189573459716,0.036944444444444446,0.07161125319693094,0.0,0.333
0,01-10 15:00,아산,0.41074249605055296,0.9816666666666667,0.0690537084398977,0.0,0.38599999999999995
0,01-10 16:00,아산,0.39810426540284366,0.008611111111111111,0.0588235294117647,0.0,0.523
0,01-10 17:00,아산,0.377567140600316,0.0,0.007672634271099744,0.0,0.582
0,01-10 18:00,아산,0.3759873617693523,0.0,0.007672634271099744,0.0,0.507
0,01-10 19:00,아산,0.372827804107425,0.17444444444444443,0.015345268542199487,0.0,0.584
0,01-10 20:00,아산,0.38388625592417064,0.03305555555555556,0.03836317135549872,0.0,0.631
0,01-10 21:00,아산,0.372827804107425,0.0,0.007672634271099744,0.0,0.646
0,01-10 22:00,아산,0.368088467614534,0.0,0.007672634271099744,0.0,0.6900000000000001
0,01-10 23:00,아산,0.3696682464454977,0.5688888888888889,0.02557544757033248,0.0,0.6809999999999999
0,01-11 00:00,아산,0.3696682464454977,0.0,0.007672634271099744,0.0,0.6639999999999999
0,01-11 01:00,아산,0.37124802527646134,0.5733333333333334,0.03836317135549872,0.0,0.6789999999999999
0,01-11 02:00,아산,0.377567140600316,0.08777777777777779,0.04859335038363171,0.0,0.62
0,01-11 03:00,아산,0.3902053712480253,0.2802777777777778,0.04092071611253197,0.0,0.496
0,01-11 04:00,아산,0.3933649289099526,0.4138888888888889,0.06649616368286446,0.0,0.539
0,01-11 05:00,아산,0.3886255924170616,0.03833333333333334,0.023017902813299233,0.0,0.622
0,01-11 06:00,아산,0.37914691943127965,0.06472222222222222,0.02813299232736573,0.0,0.668
0,01-11 07:00,아산,0.38704581358609796,0.5872222222222223,0.015345268542199487,0.0,0.6589999999999999
0,01-11 08:00,아산,0.4170616113744076,0.5519444444444445,0.02557544757033248,0.0,0.6
0,01-11 09:00,아산,0.45181674565560825,0.5744444444444445,0.030690537084398974,0.0,0.497
0,01-11 10:00,아산,0.4770932069510269,0.5558333333333333,0.02813299232736573,0.0,0.45199999999999996
0,01-11 11:00,아산,0.48341232227488157,0.5616666666666666,0.03580562659846547,0.0,0.454
0,01-11 12:00,아산,0.4913112164296999,0.6055555555555556,0.08439897698209718,0.0,0.422
0,01-11 13:00,아산,0.49605055292259087,0.6241666666666666,0.08695652173913043,0.0,0.421
0,01-11 14:00,아산,0.4533965244865719,0.6555555555555556,0.10997442455242966,0.0,0.5519999999999999
0,01-11 15:00,아산,0.42496050552922593,0.6191666666666668,0.0792838874680307,0.0,0.807
0,01-11 16:00,아산,0.42338072669826227,0.5541666666666667,0.043478260869565216,0.005681818181818182,0.878
0,01-11 17:00,아산,0.3996840442338073,0.898888888888889,0.15089514066496165,0.0,0.8839999999999999
0,01-11 18:00,아산,0.3854660347551343,0.8088888888888889,0.08695652173913043,0.0,0.86
0,01-11 19:00,아산,0.372827804107425,0.8586111111111112,0.09462915601023018,0.0,0.7470000000000001
0,01-11 20:00,아산,0.3601895734597157,0.8383333333333334,0.12531969309462918,0.0,0.7150000000000001
0,01-11 21:00,아산,0.3570300157977883,0.8033333333333333,0.11253196930946292,0.0,0.647
0,01-11 22:00,아산,0.344391785150079,0.8572222222222223,0.1278772378516624,0.0,0.592
0,01-11 23:00,아산,0.3285939968404424,0.8597222222222223,0.12020460358056266,0.0,0.538
0,01-12 00:00,아산,0.3048973143759874,0.8788888888888888,0.1381074168797954,0.0,0.507
0,01-12 01:00,아산,0.2875197472353871,0.8319444444444445,0.11508951406649616,0.0,0.407
0,01-12 02:00,아산,0.27804107424960506,0.8600000000000001,0.13554987212276215,0.0,0.339
0,01-12 03:00,아산,0.27488151658767773,0.8305555555555556,0.10230179028132992,0.0,0.39199999999999996
0,01-12 04:00,아산,0.2669826224328594,0.8800000000000001,0.1483375959079284,0.0,0.421
0,01-12 05:00,아산,0.2511848341232228,0.8394444444444444,0.15089514066496165,0.0,0.41900000000000004
0,01-12 06:00,아산,0.23854660347551343,0.8808333333333335,0.17135549872122763,0.0,0.455
0,01-12 07:00,아산,0.23696682464454977,0.8927777777777778,0.14578005115089515,0.0,0.439
0,01-12 08:00,아산,0.23854660347551343,0.8677777777777778,0.1534526854219949,0.0,0.363
0,01-12 09:00,아산,0.2527646129541864,0.8633333333333334,0.14578005115089515,0.0,0.358
0,01-12 10:00,아산,0.2496050552922591,0.9327777777777778,0.1483375959079284,0.0,0.375
0,01-12 11:00,아산,0.24644549763033174,0.9575,0.14578005115089515,0.0,0.383
0,01-12 12:00,아산,0.2511848341232228,0.9341666666666667,0.11508951406649616,0.0,0.393
0,01-12 13:00,아산,0.2511848341232228,0.9844444444444445,0.1329923273657289,0.0,0.432
0,01-12 14:00,아산,0.2511848341232228,0.9791666666666667,0.10230179028132992,0.0,0.44
0,01-12 15:00,아산,0.24486571879936808,0.9288888888888889,0.0588235294117647,0.0,0.453
0,01-12 16:00,아산,0.23222748815165878,0.8852777777777778,0.06138107416879795,0.0,0.5650000000000001
0,01-12 17:00,아산,0.21958925750394945,0.03833333333333334,0.0741687979539642,0.0,0.691
0,01-12 18:00,아산,0.21642969984202212,0.995,0.0792838874680307,0.0,0.696
0,01-12 19:00,아산,0.2211690363349131,0.8672222222222222,0.02813299232736573,0.0,0.718
0,01-12 20:00,아산,0.22906793048973145,0.9272222222222223,0.10997442455242966,0.0,0.655
0,01-12 21:00,아산,0.2132701421800948,0.9019444444444444,0.15089514066496165,0.0,0.6880000000000001
0,01-12 22:00,아산,0.2006319115323855,0.9469444444444444,0.15601023017902813,0.0,0.538
