연도,일시,측정소,PM2.5
4,01-05 17:00,공주,0.08850538730621338
4,01-05 18:00,공주,0.08850514888763428
4,01-05 19:00,공주,0.08850503712892532
4,01-05 20:00,공주,0.08850501477718353
4,01-05 21:00,공주,0.08850504457950592
4,01-05 22:00,공주,0.08850511908531189
4,01-05 23:00,공주,0.08850520849227905
4,01-08 00:00,공주,0.07672201097011566
4,01-08 01:00,공주,0.08756469935178757
4,01-08 02:00,공주,0.09371694922447205
4,01-08 03:00,공주,0.09908725321292877
4,01-08 04:00,공주,0.0987076610326767
4,01-08 05:00,공주,0.096086785197258
4,01-08 06:00,공주,0.09639836102724075
4,01-08 07:00,공주,0.09545664489269257
4,01-08 08:00,공주,0.09847231209278107
4,01-08 09:00,공주,0.0959814041852951
4,01-08 10:00,공주,0.09716670215129852
4,01-08 11:00,공주,0.09389632940292358
4,01-08 12:00,공주,0.09465857595205307
4,01-08 13:00,공주,0.09289351850748062
4,01-08 14:00,공주,0.09276210516691208
4,01-08 15:00,공주,0.09159376472234726
4,01-08 16:00,공주,0.09118007868528366
4,01-08 17:00,공주,0.09042545408010483
4,01-08 18:00,공주,0.09000644087791443
4,01-08 19:00,공주,0.08947207033634186
4,01-08 20:00,공주,0.08915956318378448
4,01-08 21:00,공주,0.08883112668991089
4,01-08 22:00,공주,0.08863825350999832
4,01-08 23:00,공주,0.0884866714477539
4,01-09 00:00,공주,0.08838087320327759
4,01-09 01:00,공주,0.08832425624132156
4,01-09 02:00,공주,0.08829754590988159
4,01-09 03:00,공주,0.08830833435058594
4,01-09 04:00,공주,0.08832409977912903
4,01-09 05:00,공주,0.08835656940937042
4,01-09 06:00,공주,0.08838462084531784
4,01-09 07:00,공주,0.08841675519943237
4,01-09 08:00,공주,0.08844240009784698
4,01-09 09:00,공주,0.08846642076969147
4,01-09 10:00,공주,0.08848422765731812
4,01-09 11:00,공주,0.08849836140871048
4,01-09 12:00,공주,0.08850771188735962
4,01-09 13:00,공주,0.08851392567157745
4,01-09 14:00,공주,0.08851712197065353
4,01-09 15:00,공주,0.08851829916238785
4,01-09 16:00,공주,0.0885179191827774
4,01-09 17:00,공주,0.08851666748523712
4,01-09 18:00,공주,0.08851493149995804
4,01-09 19:00,공주,0.08851298689842224
4,01-09 20:00,공주,0.08851113170385361
4,01-09 21:00,공주,0.0885094404220581
4,01-09 22:00,공주,0.08850803226232529
4,01-09 23:00,공주,0.08850689977407455
4,01-10 00:00,공주,0.0885060653090477
4,01-10 01:00,공주,0.08850548416376114
4,01-10 02:00,공주,0.08850511163473129
4,01-10 03:00,공주,0.08850491791963577
4,01-10 04:00,공주,0.0885048508644104
4,01-10 05:00,공주,0.08850487321615219
4,01-10 06:00,공주,0.08850494772195816
4,01-10 07:00,공주,0.08850505948066711
4,01-10 08:00,공주,0.08850517123937607
4,01-10 09:00,공주,0.08850528299808502
4,01-10 10:00,공주,0.08850538730621338
4,01-10 11:00,공주,0.08850547671318054
4,01-10 12:00,공주,0.08850553631782532
4,01-10 13:00,공주,0.08850559592247009
4,01-10 14:00,공주,0.08850562572479248
4,01-10 15:00,공주,0.08850565552711487
4,01-10 16:00,공주,0.08850566297769547
4,01-10 17:00,공주,0.08850567042827606
4,01-10 18:00,공주,0.08850567042827606
4,01-10 19:00,공주,0.08850566297769547
4,01-10 20:00,공주,0.08850565552711487
4,01-10 21:00,공주,0.08850564807653427
4,01-10 22:00,공주,0.08850564062595367
4,01-10 23:00,공주,0.08850563317537308
4,01-13 00:00,공주,0.24307945370674133
4,01-13 01:00,공주,0.24592845141887665
4,01-13 02:00,공주,0.21927142143249512
4,01-13 03:00,공주,0.21444204449653625
4,01-13 04:00,공주,0.18907009065151215
4,01-13 05:00,공주,0.1904447078704834
4,01-13 06:00,공주,0.1690293550491333
4,01-13 07:00,공주,0.173324853181839
4,01-13 08:00,공주,0.15604297816753387
4,01-13 09:00,공주,0.16167128086090088
4,01-13 10:00,공주,0.1450742483139038
4,01-13 11:00,공주,0.14807111024856567
4,01-13 12:00,공주,0.13334809243679047
4,01-13 13:00,공주,0.13690759241580963
4,01-13 14:00,공주,0.124478280544281
4,01-13 15:00,공주,0.12820883095264435
4,01-13 16:00,공주,0.1181643009185791
4,01-13 17:00,공주,0.12159520387649536
4,01-13 18:00,공주,0.11387485265731812
4,01-13 19:00,공주,0.11675918102264404
4,01-13 20:00,공주,0.11113062500953674
4,01-13 21:00,공주,0.11330530047416687
4,01-13 22:00,공주,0.10926356911659241
4,01-13 23:00,공주,0.11066102981567383
4,01-14 00:00,공주,0.10786817967891693
4,01-14 01:00,공주,0.10858938097953796
4,01-14 02:00,공주,0.10674278438091278
4,01-14 03:00,공주,0.10697299987077713
4,01-14 04:00,공주,0.105655238032341
4,01-14 05:00,공주,0.1056138426065445
4,01-14 06:00,공주,0.10445131361484528
4,01-14 07:00,공주,0.10424748808145523
4,01-14 08:00,공주,0.10317617654800415
4,01-14 09:00,공주,0.1028367280960083
4,01-14 10:00,공주,0.10182131826877594
4,01-14 11:00,공주,0.10136418044567108
4,01-14 12:00,공주,0.10037507116794586
4,01-14 13:00,공주,0.0998256653547287
4,01-14 14:00,공주,0.0988372191786766
4,01-14 15:00,공주,0.09821411967277527
4,01-14 16:00,공주,0.09721621870994568
4,01-14 17:00,공주,0.09652114659547806
4,01-14 18:00,공주,0.09550981223583221
4,01-14 19:00,공주,0.09478157758712769
4,01-14 20:00,공주,0.09386274218559265
4,01-14 21:00,공주,0.09307452291250229
4,01-14 22:00,공주,0.09227307140827179
4,01-14 23:00,공주,0.09161248058080673
4,01-15 00:00,공주,0.09097054600715637
4,01-15 01:00,공주,0.09040198475122452
4,01-15 02:00,공주,0.08987517654895782
4,01-15 03:00,공주,0.08942395448684692
4,01-15 04:00,공주,0.08906926214694977
4,01-15 05:00,공주,0.08879819512367249
4,01-15 06:00,공주,0.08860722184181213
4,01-15 07:00,공주,0.088463693857193
4,01-15 08:00,공주,0.08836676925420761
4,01-15 09:00,공주,0.0883161872625351
4,01-15 10:00,공주,0.08829964697360992
4,01-15 11:00,공주,0.08830900490283966
4,01-15 12:00,공주,0.08833080530166626
4,01-15 13:00,공주,0.08836139738559723
4,01-15 14:00,공주,0.08839140087366104
4,01-15 15:00,공주,0.08842144906520844
4,01-15 16:00,공주,0.08844754099845886
4,01-15 17:00,공주,0.0884699672460556
4,01-15 18:00,공주,0.08848732709884644
4,01-15 19:00,공주,0.08850035071372986
4,01-15 20:00,공주,0.08850912004709244
4,01-15 21:00,공주,0.08851470053195953
4,01-15 22:00,공주,0.08851747214794159
4,01-15 23:00,공주,0.08851830661296844
4,01-18 00:00,공주,0.09982039034366608
4,01-18 01:00,공주,0.09326788783073425
4,01-18 02:00,공주,0.10918250679969788
4,01-18 03:00,공주,0.10039791464805603
4,01-18 04:00,공주,0.10796938836574554
4,01-18 05:00,공주,0.0977921187877655
4,01-18 06:00,공주,0.1042669415473938
4,01-18 07:00,공주,0.09846854209899902
4,01-18 08:00,공주,0.10335955768823624
4,01-18 09:00,공주,0.09969092905521393
4,01-18 10:00,공주,0.10239166021347046
4,01-18 11:00,공주,0.09836500883102417
4,01-18 12:00,공주,0.10021291673183441
4,01-18 13:00,공주,0.0976264700293541
4,01-18 14:00,공주,0.09844565391540527
4,01-18 15:00,공주,0.09636978060007095
4,01-18 16:00,공주,0.09658371657133102
4,01-18 17:00,공주,0.09487655758857727
4,01-18 18:00,공주,0.09478245675563812
4,01-18 19:00,공주,0.09334774315357208
4,01-18 20:00,공주,0.09297837316989899
4,01-18 21:00,공주,0.09195926785469055
4,01-18 22:00,공주,0.09145061671733856
4,01-18 23:00,공주,0.09074528515338898
4,01-19 00:00,공주,0.09024416655302048
4,01-19 01:00,공주,0.08970282971858978
4,01-19 02:00,공주,0.08931238949298859
4,01-19 03:00,공주,0.08896718174219131
4,01-19 04:00,공주,0.0887296199798584
4,01-19 05:00,공주,0.08855464309453964
4,01-19 06:00,공주,0.08842557668685913
4,01-19 07:00,공주,0.0883464366197586
4,01-19 08:00,공주,0.08830450475215912
4,01-19 09:00,공주,0.08830195665359497
4,01-19 10:00,공주,0.08831322938203812
4,01-19 11:00,공주,0.08834066987037659
4,01-19 12:00,공주,0.08837014436721802
4,01-19 13:00,공주,0.08840164542198181
4,01-19 14:00,공주,0.08842988312244415
4,01-19 15:00,공주,0.0884554386138916
4,01-19 16:00,공주,0.08847598731517792
4,01-19 17:00,공주,0.08849211037158966
4,01-19 18:00,공주,0.08850361406803131
4,01-19 19:00,공주,0.08851131051778793
4,01-19 20:00,공주,0.08851590007543564
4,01-19 21:00,공주,0.08851797878742218
4,01-19 22:00,공주,0.08851829171180725
4,01-19 23:00,공주,0.08851738274097443
4,01-20 00:00,공주,0.08851584792137146
4,01-20 01:00,공주,0.08851395547389984
4,01-20 02:00,공주,0.08851204067468643
4,01-20 03:00,공주,0.08851024508476257
4,01-20 04:00,공주,0.08850869536399841
4,01-20 05:00,공주,0.08850741386413574
4,01-20 06:00,공주,0.08850644528865814
4,01-20 07:00,공주,0.08850573748350143
4,01-20 08:00,공주,0.08850526809692383
4,01-20 09:00,공주,0.08850499242544174
4,01-20 10:00,공주,0.0885048657655716
4,01-20 11:00,공주,0.0885048508644104
4,01-20 12:00,공주,0.08850489556789398
4,01-20 13:00,공주,0.08850499987602234
4,01-20 14:00,공주,0.0885051041841507
4,01-20 15:00,공주,0.08850523084402084
4,01-20 16:00,공주,0.0885053351521492
4,01-20 17:00,공주,0.08850543200969696
4,01-20 18:00,공주,0.08850550651550293
4,01-20 19:00,공주,0.0885055661201477
4,01-20 20:00,공주,0.08850561082363129
4,01-20 21:00,공주,0.08850564062595367
4,01-20 22:00,공주,0.08850565552711487
4,01-20 23:00,공주,0.08850567042827606
4,01-23 00:00,공주,0.0719626322388649
4,01-23 01:00,공주,0.07471015304327011
4,01-23 02:00,공주,0.08232027292251587
4,01-23 03:00,공주,0.08274221420288086
4,01-23 04:00,공주,0.08065945655107498
4,01-23 05:00,공주,0.08184684813022614
4,01-23 06:00,공주,0.08368368446826935
4,01-23 07:00,공주,0.08559964597225189
4,01-23 08:00,공주,0.08622334897518158
4,01-23 09:00,공주,0.08767057955265045
4,01-23 10:00,공주,0.08829347789287567
4,01-23 11:00,공주,0.0891718715429306
4,01-23 12:00,공주,0.08925820142030716
4,01-23 13:00,공주,0.08958102762699127
4,01-23 14:00,공주,0.08961780369281769
4,01-23 15:00,공주,0.08959850668907166
4,01-23 16:00,공주,0.08945252001285553
4,01-23 17:00,공주,0.08927954733371735
4,01-23 18:00,공주,0.08910728245973587
4,01-23 19:00,공주,0.08894316852092743
4,01-23 20:00,공주,0.08879725635051727
4,01-23 21:00,공주,0.08867425471544266
4,01-23 22:00,공주,0.08858035504817963
4,01-23 23:00,공주,0.08851026743650436
4,01-24 00:00,공주,0.08846564590930939
4,01-24 01:00,공주,0.0884382426738739
4,01-24 02:00,공주,0.08842729032039642
4,01-24 03:00,공주,0.08842626214027405
4,01-24 04:00,공주,0.08843293786048889
4,01-24 05:00,공주,0.08844329416751862
4,01-24 06:00,공주,0.08845505118370056
4,01-24 07:00,공주,0.08846709132194519
4,01-24 08:00,공주,0.08847811818122864
4,01-24 09:00,공주,0.0884876698255539
4,01-24 10:00,공주,0.08849535882472992
4,01-24 11:00,공주,0.08850127458572388
4,01-24 12:00,공주,0.08850544691085815
4,01-24 13:00,공주,0.08850818872451782
4,01-24 14:00,공주,0.08850974589586258
4,01-24 15:00,공주,0.0885104164481163
4,01-24 16:00,공주,0.08851045370101929
4,01-24 17:00,공주,0.08851005136966705
4,01-24 18:00,공주,0.08850943297147751
4,01-24 19:00,공주,0.08850869536399841
4,01-24 20:00,공주,0.08850796520709991
4,01-24 21:00,공주,0.08850729465484619
4,01-24 22:00,공주,0.08850671350955963
4,01-24 23:00,공주,0.08850624412298203
4,01-25 00:00,공주,0.08850589394569397
4,01-25 01:00,공주,0.08850563317537308
4,01-25 02:00,공주,0.08850546926259995
4,01-25 03:00,공주,0.08850537240505219
4,01-25 04:00,공주,0.0885053277015686
4,01-25 05:00,공주,0.0885053277015686
4,01-25 06:00,공주,0.08850535750389099
4,01-25 07:00,공주,0.08850538730621338
4,01-25 08:00,공주,0.08850543200969696
4,01-25 09:00,공주,0.08850547671318054
4,01-25 10:00,공주,0.08850552141666412
4,01-25 11:00,공주,0.08850555121898651
4,01-25 12:00,공주,0.0885055810213089
4,01-25 13:00,공주,0.08850560337305069
4,01-25 14:00,공주,0.08850561827421188
4,01-25 15:00,공주,0.08850562572479248
4,01-25 16:00,공주,0.08850564062595367
4,01-25 17:00,공주,0.08850564062595367
4,01-25 18:00,공주,0.08850564062595367
4,01-25 19:00,공주,0.08850564062595367
4,01-25 20:00,공주,0.08850564062595367
4,01-25 21:00,공주,0.08850563317537308
4,01-25 22:00,공주,0.08850563317537308
4,01-25 23:00,공주,0.08850562572479248
4,01-28 00:00,공주,0.08702191710472107
4,01-28 01:00,공주,0.07377668470144272
4,01-28 02:00,공주,0.10779738426208496
4,01-28 03:00,공주,0.0846024751663208
4,01-28 04:00,공주,0.10261040925979614
4,01-28 05:00,공주,0.08851516246795654
4,01-28 06:00,공주,0.10182739794254303
4,01-28 07:00,공주,0.09222075343132019
4,01-28 08:00,공주,0.09723556786775589
4,01-28 09:00,공주,0.09532484412193298
4,01-28 10:00,공주,0.09624329209327698
4,01-28 11:00,공주,0.09384278953075409
4,01-28 12:00,공주,0.0940777063369751
4,01-28 13:00,공주,0.09302394092082977
4,01-28 14:00,공주,0.09226922690868378
4,01-28 15:00,공주,0.09152604639530182
4,01-28 16:00,공주,0.09098124504089355
4,01-28 17:00,공주,0.0903162807226181
4,01-28 18:00,공주,0.08981423825025558
4,01-28 19:00,공주,0.0893649309873581
4,01-28 20:00,공주,0.08903925120830536
4,01-28 21:00,공주,0.08876281976699829
4,01-28 22:00,공주,0.08858107775449753
4,01-28 23:00,공주,0.08844552934169769
4,01-29 00:00,공주,0.08835439383983612
4,01-29 01:00,공주,0.08830932527780533
4,01-29 02:00,공주,0.08829660713672638
4,01-29 03:00,공주,0.08831007033586502
4,01-29 04:00,공주,0.08833281695842743
4,01-29 05:00,공주,0.08836464583873749
4,01-29 06:00,공주,0.0883946418762207
4,01-29 07:00,공주,0.08842502534389496
4,01-29 08:00,공주,0.08845055848360062
4,01-29 09:00,공주,0.08847267925739288
4,01-29 10:00,공주,0.08848942816257477
4,01-29 11:00,공주,0.0885019600391388
4,01-29 12:00,공주,0.08851023018360138
4,01-29 13:00,공주,0.08851543068885803
4,01-29 14:00,공주,0.08851785957813263
4,01-29 15:00,공주,0.08851846307516098
4,01-29 16:00,공주,0.0885176956653595
4,01-29 17:00,공주,0.0885162353515625
4,01-29 18:00,공주,0.08851436525583267
4,01-29 19:00,공주,0.08851242065429688
4,01-29 20:00,공주,0.08851058781147003
4,01-29 21:00,공주,0.0885089635848999
4,01-29 22:00,공주,0.08850763738155365
4,01-29 23:00,공주,0.08850659430027008
4,01-30 00:00,공주,0.08850584924221039
4,01-30 01:00,공주,0.0885053277015686
4,01-30 02:00,공주,0.08850502967834473
4,01-30 03:00,공주,0.08850487321615219
4,01-30 04:00,공주,0.0885048434138298
4,01-30 05:00,공주,0.08850488066673279
4,01-30 06:00,공주,0.08850497752428055
4,01-30 07:00,공주,0.0885050892829895
4,01-30 08:00,공주,0.08850520849227905
4,01-30 09:00,공주,0.08850531280040741
4,01-30 10:00,공주,0.08850541710853577
4,01-30 11:00,공주,0.08850549161434174
4,01-30 12:00,공주,0.08850555866956711
4,01-30 13:00,공주,0.08850560337305069
4,01-30 14:00,공주,0.08850564062595367
4,01-30 15:00,공주,0.08850565552711487
4,01-30 16:00,공주,0.08850567042827606
4,01-30 17:00,공주,0.08850567042827606
4,01-30 18:00,공주,0.08850567042827606
4,01-30 19:00,공주,0.08850566297769547
4,01-30 20:00,공주,0.08850565552711487
4,01-30 21:00,공주,0.08850564807653427
4,01-30 22:00,공주,0.08850564062595367
4,01-30 23:00,공주,0.08850563317537308
4,02-02 00:00,공주,0.31567347049713135
4,02-02 01:00,공주,0.3187364935874939
4,02-02 02:00,공주,0.27139386534690857
4,02-02 03:00,공주,0.27196836471557617
4,02-02 04:00,공주,0.22964592278003693
4,02-02 05:00,공주,0.2406405210494995
4,02-02 06:00,공주,0.2035759687423706
4,02-02 07:00,공주,0.2172306329011917
4,02-02 08:00,공주,0.18294765055179596
4,02-02 09:00,공주,0.19860365986824036
4,02-02 10:00,공주,0.16576813161373138
4,02-02 11:00,공주,0.1798943430185318
4,02-02 12:00,공주,0.14925150573253632
4,02-02 13:00,공주,0.16332636773586273
4,02-02 14:00,공주,0.13521721959114075
4,02-02 15:00,공주,0.14897826313972473
4,02-02 16:00,공주,0.1239391565322876
4,02-02 17:00,공주,0.13719743490219116
4,02-02 18:00,공주,0.1156320720911026
4,02-02 19:00,공주,0.12771651148796082
4,02-02 20:00,공주,0.10998415946960449
4,02-02 21:00,공주,0.12015673518180847
4,02-02 22:00,공주,0.10673986375331879
4,02-02 23:00,공주,0.11435559391975403
4,02-03 00:00,공주,0.10512147098779678
4,02-03 01:00,공주,0.11025412380695343
4,02-03 02:00,공주,0.10418079793453217
4,02-03 03:00,공주,0.10736522823572159
4,02-03 04:00,공주,0.10352016985416412
4,02-03 05:00,공주,0.1053999811410904
4,02-03 06:00,공주,0.10283636301755905
4,02-03 07:00,공주,0.10385994613170624
4,02-03 08:00,공주,0.10196295380592346
4,02-03 09:00,공주,0.10243085026741028
4,02-03 10:00,공주,0.1007065623998642
4,02-03 11:00,공주,0.10089963674545288
4,02-03 12:00,공주,0.0993085503578186
4,02-03 13:00,공주,0.09927289187908173
4,02-03 14:00,공주,0.09780389070510864
4,02-03 15:00,공주,0.09759049862623215
4,02-03 16:00,공주,0.09622631967067719
4,02-03 17:00,공주,0.09582238644361496
4,02-03 18:00,공주,0.0946085974574089
4,02-03 19:00,공주,0.0940532386302948
4,02-03 20:00,공주,0.09297389537096024
4,02-03 21:00,공주,0.09238067269325256
4,02-03 22:00,공주,0.09159190952777863
4,02-03 23:00,공주,0.09101586043834686
4,02-04 00:00,공주,0.09040296822786331
4,02-04 01:00,공주,0.08990344405174255
4,02-04 02:00,공주,0.08942970633506775
4,02-04 03:00,공주,0.08908627182245255
4,02-04 04:00,공주,0.0888051986694336
4,02-04 05:00,공주,0.08861513435840607
4,02-04 06:00,공주,0.08846817910671234
4,02-04 07:00,공주,0.08837035298347473
4,02-04 08:00,공주,0.08831809461116791
4,02-04 09:00,공주,0.08829965442419052
4,02-04 10:00,공주,0.08830919116735458
4,02-04 11:00,공주,0.08832970261573792
4,02-04 12:00,공주,0.0883607566356659
4,02-04 13:00,공주,0.08839015662670135
4,02-04 14:00,공주,0.08842061460018158
4,02-04 15:00,공주,0.08844654262065887
4,02-04 16:00,공주,0.08846929669380188
4,02-04 17:00,공주,0.0884866863489151
4,02-04 18:00,공주,0.08849993348121643
4,02-04 19:00,공주,0.08850880712270737
4,02-04 20:00,공주,0.08851450681686401
4,02-04 21:00,공주,0.08851736783981323
4,02-04 22:00,공주,0.08851827681064606
4,02-04 23:00,공주,0.08851774036884308
4,02-07 00:00,공주,0.11942382156848907
4,02-07 01:00,공주,0.12515078485012054
4,02-07 02:00,공주,0.12890879809856415
4,02-07 03:00,공주,0.12524119019508362
4,02-07 04:00,공주,0.12617488205432892
4,02-07 05:00,공주,0.11953218281269073
4,02-07 06:00,공주,0.11993362009525299
4,02-07 07:00,공주,0.11551351845264435
4,02-07 08:00,공주,0.11770413815975189
4,02-07 09:00,공주,0.11474807560443878
4,02-07 10:00,공주,0.11529023945331573
4,02-07 11:00,공주,0.11165086925029755
4,02-07 12:00,공주,0.11229915916919708
4,02-07 13:00,공주,0.10996595025062561
4,02-07 14:00,공주,0.11021682620048523
4,02-07 15:00,공주,0.10839918255805969
4,02-07 16:00,공주,0.10834482312202454
4,02-07 17:00,공주,0.1070949137210846
4,02-07 18:00,공주,0.1068592518568039
4,02-07 19:00,공주,0.10584715008735657
4,02-07 20:00,공주,0.10554257780313492
4,02-07 21:00,공주,0.10460767149925232
4,02-07 22:00,공주,0.10418692231178284
4,02-07 23:00,공주,0.10330396890640259
4,02-08 00:00,공주,0.10280132293701172
4,02-08 01:00,공주,0.1019318550825119
4,02-08 02:00,공주,0.10134879499673843
4,02-08 03:00,공주,0.10047601908445358
4,02-08 04:00,공주,0.09982474893331528
4,02-08 05:00,공주,0.09893074631690979
4,02-08 06:00,공주,0.09822286665439606
4,02-08 07:00,공주,0.09730323404073715
4,02-08 08:00,공주,0.09653626382350922
4,02-08 09:00,공주,0.09559069573879242
4,02-08 10:00,공주,0.09480293095111847
4,02-08 11:00,공주,0.09392836689949036
4,02-08 12:00,공주,0.09310844540596008
4,02-08 13:00,공주,0.092322438955307
4,02-08 14:00,공주,0.09164565801620483
4,02-08 15:00,공주,0.09100724756717682
4,02-08 16:00,공주,0.09043220430612564
4,02-08 17:00,공주,0.08990441262722015
4,02-08 18:00,공주,0.08944742381572723
4,02-08 19:00,공주,0.08908797800540924
4,02-08 20:00,공주,0.08881188184022903
4,02-08 21:00,공주,0.0886169895529747
4,02-08 22:00,공주,0.08847139775753021
4,02-08 23:00,공주,0.08837099373340607
4,02-09 00:00,공주,0.08831866830587387
4,02-09 01:00,공주,0.08829957246780396
4,02-09 02:00,공주,0.08830837160348892
4,02-09 03:00,공주,0.08832916617393494
4,02-09 04:00,공주,0.0883597731590271
4,02-09 05:00,공주,0.08838959038257599
4,02-09 06:00,공주,0.0884198546409607
4,02-09 07:00,공주,0.08844608068466187
4,02-09 08:00,공주,0.08846880495548248
4,02-09 09:00,공주,0.08848641812801361
4,02-09 10:00,공주,0.08849969506263733
4,02-09 11:00,공주,0.08850869536399841
4,02-09 12:00,공주,0.08851443231105804
4,02-09 13:00,공주,0.08851736038923264
4,02-09 14:00,공주,0.08851829171180725
4,02-09 15:00,공주,0.08851777762174606
4,02-09 16:00,공주,0.08851645886898041
4,02-09 17:00,공주,0.08851467072963715
4,02-09 18:00,공주,0.08851274847984314
4,02-09 19:00,공주,0.0885108932852745
4,02-09 20:00,공주,0.08850924670696259
4,02-09 21:00,공주,0.08850786834955215
4,02-09 22:00,공주,0.088506780564785
4,02-09 23:00,공주,0.08850598335266113
4,02-12 00:00,공주,0.06870763003826141
4,02-12 01:00,공주,0.05311966687440872
4,02-12 02:00,공주,0.07401852309703827
4,02-12 03:00,공주,0.06768697500228882
4,02-12 04:00,공주,0.07242140173912048
4,02-12 05:00,공주,0.07031454145908356
4,02-12 06:00,공주,0.07061107456684113
4,02-12 07:00,공주,0.07049407064914703
4,02-12 08:00,공주,0.07025296986103058
4,02-12 09:00,공주,0.07060156762599945
4,02-12 10:00,공주,0.07124961912631989
4,02-12 11:00,공주,0.07210931926965714
4,02-12 12:00,공주,0.07364174723625183
4,02-12 13:00,공주,0.07449997961521149
4,02-12 14:00,공주,0.07636059075593948
4,02-12 15:00,공주,0.07764151692390442
4,02-12 16:00,공주,0.08002577722072601
4,02-12 17:00,공주,0.0819006860256195
4,02-12 18:00,공주,0.08449660241603851
4,02-12 19:00,공주,0.08665873855352402
4,02-12 20:00,공주,0.0886114239692688
4,02-12 21:00,공주,0.0898309051990509
4,02-12 22:00,공주,0.09067189693450928
4,02-12 23:00,공주,0.09090934693813324
4,02-13 00:00,공주,0.09098580479621887
4,02-13 01:00,공주,0.09081949293613434
4,02-13 02:00,공주,0.09062844514846802
4,02-13 03:00,공주,0.0902789756655693
4,02-13 04:00,공주,0.08989567309617996
4,02-13 05:00,공주,0.08951155096292496
4,02-13 06:00,공주,0.0892024040222168
4,02-13 07:00,공주,0.08893463015556335
4,02-13 08:00,공주,0.08872821927070618
4,02-13 09:00,공주,0.08856640756130219
4,02-13 10:00,공주,0.08845612406730652
4,02-13 11:00,공주,0.08838798850774765
4,02-13 12:00,공주,0.0883520320057869
4,02-13 13:00,공주,0.08834405988454819
4,02-13 14:00,공주,0.0883510485291481
4,02-13 15:00,공주,0.08837035298347473
4,02-13 16:00,공주,0.08839348703622818
4,02-13 17:00,공주,0.08841799199581146
4,02-13 18:00,공주,0.08844123780727386
4,02-13 19:00,공주,0.08846201002597809
4,02-13 20:00,공주,0.08847908675670624
4,02-13 21:00,공주,0.08849252760410309
4,02-13 22:00,공주,0.08850234746932983
4,02-13 23:00,공주,0.08850899338722229
4,02-14 00:00,공주,0.08851304650306702
4,02-14 01:00,공주,0.0885150283575058
4,02-14 02:00,공주,0.08851554989814758
4,02-14 03:00,공주,0.0885150283575058
4,02-14 04:00,공주,0.08851391077041626
4,02-14 05:00,공주,0.08851247280836105
4,02-14 06:00,공주,0.08851096779108047
4,02-14 07:00,공주,0.08850952982902527
4,02-14 08:00,공주,0.08850827068090439
4,02-14 09:00,공주,0.08850722014904022
4,02-14 10:00,공주,0.08850641548633575
