date,PM,temperature,direction,velocity,rain,humidity
01-01 22:00,0.048,0.2669826224328594,0.0,0.0,0.0,0.7739999999999999
01-01 23:00,0.036,0.2717219589257504,0.0,0.0,0.0,0.798
01-02 00:00,0.044,0.273301737756714,0.0,0.0,0.0,0.8009999999999999
01-02 01:00,0.068,0.2764612954186414,0.0,0.0,0.0,0.8250000000000001
01-02 02:00,0.092,0.2748815165876777,0.0,0.0051150895140664,0.0,0.873
01-02 03:00,0.104,0.273301737756714,0.1886111111111111,0.0153452685421994,0.0,0.888
01-02 04:00,0.084,0.2748815165876777,0.0,0.0076726342710997,0.0,0.897
01-02 05:00,0.1,0.278041074249605,0.0,0.0025575447570332,0.0,0.901
01-02 06:00,0.1,0.2796208530805687,0.0,0.0,0.0,0.905
01-02 07:00,0.112,0.2875197472353871,0.0,0.0,0.0,0.893
01-02 08:00,0.128,0.306477093206951,0.0,0.0102301790281329,0.0,0.851
01-02 09:00,0.136,0.3317535545023697,0.2525,0.0255754475703324,0.0,0.777
01-02 10:00,0.172,0.3665086887835703,0.2116666666666666,0.0127877237851662,0.0,0.6839999999999999
01-02 11:00,0.16,0.3902053712480253,0.1702777777777777,0.0281329923273657,0.0,0.66
01-02 12:00,0.164,0.406003159557662,0.946388888888889,0.0332480818414322,0.0,0.6
01-02 13:00,0.136,0.4186413902053713,0.7769444444444444,0.0179028132992327,0.0,0.586
01-02 14:00,0.148,0.4281200631911532,0.8663888888888889,0.0204603580562659,0.0,0.566
01-02 15:00,0.136,0.3981042654028436,0.9311111111111112,0.0179028132992327,0.0,0.6739999999999999
01-02 16:00,0.156,0.3475513428120063,0.0,0.0,0.0,0.843
01-02 17:00,0.204,0.325434439178515,0.0,0.0,0.0,0.896
01-02 18:00,0.208,0.3143759873617693,0.0,0.0051150895140664,0.0,0.922
01-02 19:00,0.224,0.306477093206951,0.0,0.0,0.0,0.924
01-02 20:00,0.208,0.2906793048973144,0.0,0.0051150895140664,0.0,0.928
01-02 21:00,0.22,0.2843601895734597,0.0,0.0,0.0,0.929
01-02 22:00,0.236,0.278041074249605,0.0,0.0,0.0,0.929
01-02 23:00,0.232,0.2748815165876777,0.0,0.0,0.0,0.928
01-03 00:00,0.248,0.2622432859399684,0.0,0.0,0.0,0.928
01-03 01:00,0.24,0.2606635071090047,0.0,0.0,0.0,0.925
01-03 02:00,0.244,0.2622432859399684,0.0,0.0,0.0,0.928
01-03 03:00,0.236,0.2590837282780411,0.0,0.0,0.0,0.926
01-03 04:00,0.228,0.2417061611374407,0.0,0.0,0.0,0.907
01-03 05:00,0.232,0.244865718799368,0.0,0.0,0.0,0.921
01-03 06:00,0.22,0.2417061611374407,0.0,0.0025575447570332,0.0,0.923
01-03 07:00,0.236,0.2638230647709321,0.0,0.0025575447570332,0.0,0.924
01-03 08:00,0.312,0.3238546603475514,0.5694444444444444,0.0230179028132992,0.0,0.922
01-03 09:00,0.288,0.3601895734597157,0.6211111111111112,0.0255754475703324,0.0,0.7839999999999999
01-03 10:00,0.228,0.3981042654028436,0.0,0.0051150895140664,0.0,0.641
01-03 11:00,0.208,0.4328593996840443,0.6888888888888889,0.0153452685421994,0.0,0.538
01-03 12:00,0.184,0.4454976303317536,0.6077777777777779,0.0255754475703324,0.0,0.4659999999999999
01-03 13:00,0.128,0.4676145339652449,0.6705555555555556,0.0255754475703324,0.0,0.503
01-03 14:00,0.104,0.4375987361769353,0.9730555555555556,0.0485933503836317,0.0,0.607
01-03 15:00,0.084,0.4186413902053713,0.0,0.0,0.0,0.739
01-03 16:00,0.22,0.39652448657188,0.0,0.0025575447570332,0.0,0.814
01-03 17:00,0.276,0.3744075829383886,0.0,0.0051150895140664,0.0,0.8939999999999999
01-03 18:00,0.256,0.3570300157977883,0.0,0.0,0.0,0.925
01-03 19:00,0.26,0.3665086887835703,0.0,0.0025575447570332,0.0,0.924
01-03 20:00,0.248,0.372827804107425,0.0,0.0025575447570332,0.0,0.928
01-03 21:00,0.248,0.3886255924170616,0.2066666666666667,0.0153452685421994,0.0,0.8889999999999999
01-03 22:00,0.232,0.3696682464454977,0.0,0.0,0.0,0.929
01-03 23:00,0.224,0.377567140600316,0.0,0.0102301790281329,0.0,0.929
01-04 00:00,0.252,0.3933649289099526,0.0,0.0076726342710997,0.0,0.907
01-04 01:00,0.276,0.3886255924170616,0.0,0.0,0.0,0.926
01-04 02:00,0.264,0.3917851500789889,0.0,0.0,0.0,0.93
01-04 03:00,0.232,0.3807266982622433,0.0,0.0,0.0,0.935
01-04 04:00,0.248,0.406003159557662,0.5994444444444444,0.0153452685421994,0.0,0.927
01-04 05:00,0.328,0.4486571879936809,0.5519444444444445,0.0255754475703324,0.0,0.839
01-04 06:00,0.18,0.4470774091627172,0.6772222222222223,0.0179028132992327,0.0,0.912
01-04 07:00,0.136,0.4755134281200632,0.5588888888888889,0.0409207161125319,0.0,0.8320000000000001
01-04 08:00,0.092,0.4786729857819906,0.5680555555555555,0.0434782608695652,0.0,0.8130000000000001
01-04 09:00,0.112,0.4976303317535545,0.4611111111111111,0.0306905370843989,0.0,0.733
01-04 10:00,0.108,0.5039494470774092,0.6161111111111112,0.0664961636828644,0.0,0.6709999999999999
01-04 11:00,0.092,0.5071090047393365,0.8194444444444445,0.0537084398976982,0.0,0.621
01-04 12:00,0.104,0.5118483412322276,0.9477777777777778,0.0332480818414322,0.0,0.589
01-04 13:00,0.152,0.5181674565560822,0.8769444444444444,0.0255754475703324,0.0,0.4509999999999999
01-04 14:00,0.164,0.5197472353870458,0.8447222222222223,0.0306905370843989,0.0,0.385
01-04 15:00,0.168,0.4881516587677725,0.0925,0.0332480818414322,0.0,0.601
01-04 16:00,0.18,0.406003159557662,0.0,0.0102301790281329,0.0,0.8320000000000001
01-04 17:00,0.22,0.3949447077409163,0.0,0.0025575447570332,0.0,0.88
01-04 18:00,0.244,0.4044233807266983,0.0,0.0025575447570332,0.0,0.875
01-04 19:00,0.248,0.3902053712480253,0.0,0.0,0.0,0.8989999999999999
01-04 20:00,0.28,0.3838862559241706,0.0,0.0051150895140664,0.0,0.916
01-04 21:00,0.284,0.382306477093207,0.0,0.0051150895140664,0.0,0.931
01-04 22:00,0.284,0.3712480252764613,0.0,0.0,0.0,0.936
01-04 23:00,0.276,0.368088467614534,0.0,0.0051150895140664,0.0,0.943
01-05 00:00,0.284,0.3554502369668246,0.0,0.0,0.0,0.943
01-05 01:00,0.292,0.3601895734597157,0.0,0.0102301790281329,0.0,0.944
01-05 02:00,0.284,0.3712480252764613,0.0,0.0,0.0,0.947
01-05 03:00,0.252,0.3649289099526067,0.0,0.0025575447570332,0.0,0.947
01-05 04:00,0.264,0.3712480252764613,0.2455555555555555,0.0179028132992327,0.0,0.947
01-05 05:00,0.344,0.377567140600316,0.0,0.0025575447570332,0.0,0.947
01-05 06:00,0.296,0.377567140600316,0.0,0.0,0.0,0.946
01-05 07:00,0.328,0.3902053712480253,0.0,0.0,0.0,0.946
01-05 08:00,0.3,0.4123222748815166,0.0,0.0,0.0,0.936
01-05 09:00,0.324,0.4518167456556082,0.1833333333333333,0.0255754475703324,0.0,0.8150000000000001
01-05 10:00,0.356,0.4723538704581359,0.0,0.0,0.0,0.739
01-05 11:00,0.348,0.4739336492890995,0.8502777777777779,0.0230179028132992,0.0,0.739
01-05 12:00,0.296,0.4802527646129542,0.0,0.0076726342710997,0.0,0.7200000000000001
01-05 13:00,0.328,0.4786729857819906,0.9394444444444444,0.0127877237851662,0.0,0.673
01-05 14:00,0.284,0.4723538704581359,0.1041666666666666,0.0153452685421994,0.0,0.73
01-05 15:00,0.288,0.4533965244865719,0.6061111111111112,0.0281329923273657,0.0,0.885
01-05 16:00,0.18,0.4328593996840443,0.0,0.0025575447570332,0.0056818181818181,0.944
01-05 17:00,0.08,0.4312796208530806,0.37,0.0255754475703324,0.0170454545454545,0.925
01-05 18:00,0.072,0.4296998420221169,0.8016666666666667,0.0179028132992327,0.0,0.938
01-05 19:00,0.068,0.4186413902053713,0.0,0.0,0.0,0.943
01-05 20:00,0.08,0.4296998420221169,0.0,0.0076726342710997,0.0,0.941
01-05 21:00,0.088,0.4265402843601896,0.0,0.0051150895140664,0.0,0.942
01-05 22:00,0.1,0.4186413902053713,0.0,0.0,0.0,0.947
01-05 23:00,0.088,0.4233807266982622,0.0,0.0102301790281329,0.0,0.951
01-06 00:00,0.112,0.4218009478672986,0.0,0.0,0.0056818181818181,0.951
01-06 01:00,0.104,0.4170616113744076,0.0,0.0025575447570332,0.0170454545454545,0.955
01-06 02:00,0.128,0.4170616113744076,0.1791666666666666,0.0230179028132992,0.0284090909090909,0.956
01-06 03:00,0.132,0.4170616113744076,0.1633333333333333,0.0255754475703324,0.0227272727272727,0.958
01-06 04:00,0.132,0.4107424960505529,0.0,0.0,0.0170454545454545,0.956
01-06 05:00,0.12,0.4028436018957346,0.0,0.0051150895140664,0.0227272727272727,0.955
01-06 06:00,0.132,0.3996840442338073,0.0,0.0,0.0113636363636363,0.955
01-06 07:00,0.144,0.406003159557662,0.0,0.0102301790281329,0.0056818181818181,0.956
01-06 08:00,0.136,0.4265402843601896,0.0,0.0102301790281329,0.0,0.954
01-06 09:00,0.124,0.4265402843601896,0.8086111111111112,0.0230179028132992,0.0,0.948
01-06 10:00,0.14,0.4281200631911532,0.798888888888889,0.0153452685421994,0.0,0.945
01-06 11:00,0.176,0.4328593996840443,0.0,0.0,0.0,0.939
01-06 12:00,0.2,0.4439178515007899,0.0,0.0025575447570332,0.0,0.931
01-06 13:00,0.192,0.4470774091627172,0.2594444444444445,0.0204603580562659,0.0,0.928
01-06 14:00,0.184,0.4533965244865719,0.1483333333333333,0.0332480818414322,0.0,0.925
01-06 15:00,0.156,0.4470774091627172,0.3305555555555555,0.0511508951406649,0.0,0.929
01-06 16:00,0.152,0.4439178515007899,0.0,0.0,0.0,0.939
01-06 17:00,0.16,0.4344391785150079,0.6719444444444445,0.0153452685421994,0.0,0.948
01-06 18:00,0.144,0.4233807266982622,0.0,0.0,0.0,0.953
01-06 19:00,0.128,0.4091627172195893,0.0,0.0,0.0,0.955
01-06 20:00,0.144,0.3996840442338073,0.0,0.0051150895140664,0.0,0.955
01-06 21:00,0.168,0.4139020537124803,0.0,0.0102301790281329,0.0,0.954
01-06 22:00,0.256,0.4107424960505529,0.0,0.0,0.0,0.958
01-06 23:00,0.368,0.4075829383886256,0.0,0.0025575447570332,0.0,0.956
01-07 00:00,0.264,0.4154818325434439,0.0,0.0,0.0,0.958
01-07 01:00,,0.4407582938388626,0.6083333333333334,0.0230179028132992,0.0,0.953
01-07 02:00,,0.4249605055292259,0.6972222222222223,0.0153452685421994,0.0,0.947
01-07 03:00,,0.4296998420221169,0.4983333333333333,0.0255754475703324,0.0,0.955
01-07 04:00,0.36,0.4265402843601896,0.0,0.0025575447570332,0.0,0.952
01-07 05:00,0.344,0.4123222748815166,0.0,0.0025575447570332,0.0,0.958
01-07 06:00,0.356,0.4075829383886256,0.0,0.0,0.0,0.957
01-07 07:00,0.376,0.4154818325434439,0.0,0.0,0.0,0.957
01-07 08:00,0.392,0.4328593996840443,0.0,0.0102301790281329,0.0,0.947
01-07 09:00,0.332,0.4407582938388626,0.5886111111111112,0.0204603580562659,0.0,0.773
01-07 10:00,0.252,0.4549763033175356,0.9891666666666667,0.0306905370843989,0.0,0.699
01-07 11:00,0.228,0.4549763033175356,0.951388888888889,0.0306905370843989,0.0,0.6589999999999999
01-07 12:00,0.228,0.4628751974723539,0.81,0.0383631713554987,0.0,0.66
01-07 13:00,0.232,0.4691943127962086,0.0291666666666666,0.0306905370843989,0.0,0.627
01-07 14:00,0.212,0.4565560821484992,0.1108333333333333,0.0255754475703324,0.0,0.621
01-07 15:00,0.204,0.4486571879936809,0.0777777777777777,0.0153452685421994,0.0,0.5740000000000001
01-07 16:00,0.184,0.4170616113744076,0.0,0.0,0.0,0.721
01-07 17:00,0.132,0.3902053712480253,0.0,0.0,0.0,0.785
01-07 18:00,0.144,0.3744075829383886,0.0,0.0,0.0,0.859
01-07 19:00,0.204,0.368088467614534,0.0,0.0025575447570332,0.0,0.895
01-07 20:00,0.22,0.3617693522906793,0.0,0.0025575447570332,0.0,0.914
01-07 21:00,0.224,0.3601895734597157,0.0,0.0102301790281329,0.0,0.908
01-07 22:00,0.252,0.34913112164297,0.0,0.0,0.0,0.924
01-07 23:00,0.248,0.334913112164297,0.0,0.0,0.0,0.931
01-08 00:00,0.268,0.3380726698262243,0.0,0.0025575447570332,0.0,0.931
01-08 01:00,0.26,0.334913112164297,0.0,0.0,0.0,0.93
01-08 02:00,0.228,0.3270142180094787,0.0,0.0,0.0,0.929
01-08 03:00,0.204,0.3270142180094787,0.0,0.0,0.0,0.928
01-08 04:00,0.196,0.3175355450236967,0.0,0.0076726342710997,0.0,0.918
01-08 05:00,0.212,0.3096366508688783,0.0,0.0,0.0,0.925
01-08 06:00,0.232,0.3080568720379147,0.0,0.0,0.0,0.927
01-08 07:00,0.26,0.3143759873617693,0.0,0.0102301790281329,0.0,0.928
01-08 08:00,0.272,0.3617693522906793,0.0,0.0025575447570332,0.0,0.86
01-08 09:00,0.276,0.3933649289099526,0.4052777777777778,0.0127877237851662,0.0,0.598
01-08 10:00,0.18,0.4091627172195893,0.1083333333333333,0.0332480818414322,0.0,0.41
01-08 11:00,0.124,0.4281200631911532,0.8625,0.0281329923273657,0.0,0.333
01-08 12:00,0.076,0.4344391785150079,0.6511111111111112,0.0255754475703324,0.0,0.317
01-08 13:00,0.048,0.4391785150078989,0.3022222222222222,0.0306905370843989,0.0,0.31
01-08 14:00,0.076,0.4439178515007899,0.9027777777777778,0.0179028132992327,0.0,0.253
01-08 15:00,0.084,0.4375987361769353,0.0,0.0025575447570332,0.0,0.298
01-08 16:00,0.084,0.3791469194312796,0.0,0.0025575447570332,0.0,0.5750000000000001
01-08 17:00,0.112,0.3475513428120063,0.0,0.0051150895140664,0.0,0.6809999999999999
01-08 18:00,0.136,0.3380726698262243,0.0,0.0,0.0,0.74
01-08 19:00,0.136,0.334913112164297,0.0,0.0,0.0,0.751
01-08 20:00,0.152,0.325434439178515,0.0,0.0,0.0,0.792
01-08 21:00,0.172,0.320695102685624,0.0,0.0,0.0,0.8009999999999999
01-08 22:00,0.168,0.3143759873617693,0.0,0.0,0.0,0.828
01-08 23:00,0.164,0.315955766192733,0.0,0.0,0.0,0.823
01-09 00:00,0.176,0.3033175355450237,0.0,0.0,0.0,0.8670000000000001
01-09 01:00,0.184,0.296998420221169,0.0,0.0,0.0,0.891
01-09 02:00,0.168,0.292259083728278,0.0,0.0,0.0,0.898
01-09 03:00,0.168,0.292259083728278,0.0,0.0,0.0,0.901
01-09 04:00,0.176,0.2906793048973144,0.0,0.0,0.0,0.916
01-09 05:00,0.168,0.2890995260663507,0.0,0.0,0.0,0.918
01-09 06:00,0.152,0.2938388625592417,0.0,0.0,0.0,0.92
01-09 07:00,0.224,0.315955766192733,0.0,0.0,0.0,0.91
01-09 08:00,0.212,0.3554502369668246,0.0,0.0,0.0,0.768
01-09 09:00,0.2,0.39652448657188,0.0,0.0,0.0,0.658
01-09 10:00,0.224,0.4170616113744076,0.7083333333333334,0.0383631713554987,0.0,0.594
01-09 11:00,0.172,0.4470774091627172,0.7172222222222222,0.0332480818414322,0.0,0.533
01-09 12:00,0.136,0.4723538704581359,0.5766666666666667,0.0358056265984654,0.0,0.525
01-09 13:00,0.108,0.4770932069510269,0.5975,0.0153452685421994,0.0,0.507
01-09 14:00,0.1,0.4786729857819906,0.5750000000000001,0.0460358056265984,0.0,0.54
01-09 15:00,0.136,0.4644549763033175,0.0,0.0025575447570332,0.0,0.5650000000000001
01-09 16:00,0.14,0.401263823064771,0.0,0.0,0.0,0.762
01-09 17:00,0.172,0.382306477093207,0.0,0.0,0.0,0.844
01-09 18:00,0.172,0.3759873617693523,0.0,0.0,0.0,0.901
01-09 19:00,0.192,0.3665086887835703,0.0,0.0,0.0,0.918
01-09 20:00,0.188,0.3601895734597157,0.0,0.0,0.0,0.928
01-09 21:00,0.228,0.3507109004739336,0.0,0.0,0.0,0.934
01-09 22:00,0.304,0.344391785150079,0.0,0.0,0.0,0.937
01-09 23:00,0.288,0.34913112164297,0.0,0.0,0.0,0.94
01-10 00:00,0.284,0.3428120063191153,0.0,0.0,0.0,0.939
01-10 01:00,0.296,0.3285939968404424,0.0,0.0,0.0,0.94
01-10 02:00,0.264,0.3238546603475514,0.0,0.0,0.0,0.941
01-10 03:00,0.252,0.3127962085308057,0.0,0.0,0.0,0.939
01-10 04:00,0.256,0.3096366508688783,0.0,0.0,0.0,0.94
01-10 05:00,0.248,0.30173775671406,0.0,0.0,0.0,0.936
01-10 06:00,0.22,0.2954186413902054,0.0,0.0,0.0,0.936
01-10 07:00,0.236,0.325434439178515,0.0,0.0,0.0,0.94
01-10 08:00,0.248,0.3459715639810427,0.0,0.0,0.0,0.951
01-10 09:00,0.328,0.3696682464454977,0.0,0.0102301790281329,0.0,0.951
01-10 10:00,0.412,0.4075829383886256,0.1944444444444444,0.0485933503836317,0.0,0.865
01-10 11:00,0.5,0.4233807266982622,0.9611111111111112,0.0255754475703324,0.0,0.6489999999999999
01-10 12:00,0.488,0.4439178515007899,0.9661111111111113,0.0230179028132992,0.0,0.258
01-10 13:00,0.264,0.4533965244865719,0.1113888888888889,0.0153452685421994,0.0,0.261
01-10 14:00,0.124,0.4533965244865719,0.1677777777777777,0.0383631713554987,0.0,0.286
01-10 15:00,0.1,0.4439178515007899,0.0,0.0102301790281329,0.0,0.431
01-10 16:00,0.16,0.406003159557662,0.0,0.0,0.0,0.588
01-10 17:00,0.244,0.3838862559241706,0.0,0.0025575447570332,0.0,0.719
01-10 18:00,0.224,0.3759873617693523,0.0,0.0,0.0,0.7639999999999999
01-10 19:00,0.188,0.3791469194312796,0.0,0.0,0.0,0.734
01-10 20:00,0.152,0.3759873617693523,0.0,0.0,0.0,0.7220000000000001
01-10 21:00,0.208,0.3791469194312796,0.0,0.0,0.0,0.743
01-10 22:00,0.256,0.3759873617693523,0.0,0.0,0.0,0.73
01-10 23:00,0.232,0.3744075829383886,0.0,0.0,0.0,0.7320000000000001
01-11 00:00,0.264,0.3744075829383886,0.0,0.0051150895140664,0.0,0.7100000000000001
01-11 01:00,0.244,0.377567140600316,0.0,0.0076726342710997,0.0,0.706
01-11 02:00,0.24,0.3759873617693523,0.0,0.0,0.0,0.6900000000000001
01-11 03:00,0.232,0.3744075829383886,0.0,0.0,0.0,0.7000000000000001
01-11 04:00,0.22,0.382306477093207,0.9075,0.0127877237851662,0.0,0.652
01-11 05:00,0.228,0.372827804107425,0.0,0.0051150895140664,0.0,0.685
01-11 06:00,0.228,0.368088467614534,0.0,0.0,0.0,0.7200000000000001
01-11 07:00,0.264,0.3902053712480253,0.0,0.0,0.0,0.724
01-11 08:00,0.256,0.4233807266982622,0.0,0.0,0.0,0.602
01-11 09:00,0.276,0.4344391785150079,0.0,0.0,0.0,0.558
01-11 10:00,0.22,0.4533965244865719,0.678888888888889,0.0230179028132992,0.0,0.498
01-11 11:00,0.164,0.4739336492890995,0.7133333333333334,0.0409207161125319,0.0,0.409
01-11 12:00,0.152,0.4865718799368089,0.6422222222222222,0.0511508951406649,0.0,0.419
01-11 13:00,0.14,0.4897314375987362,0.6058333333333333,0.0664961636828644,0.0,0.422
01-11 14:00,0.16,0.4755134281200632,0.5666666666666667,0.0716112531969309,0.0,0.521
01-11 15:00,0.132,0.4612954186413902,0.7919444444444446,0.0664961636828644,0.0,0.5850000000000001
01-11 16:00,0.116,0.4328593996840443,0.6508333333333334,0.0281329923273657,0.0,0.846
01-11 17:00,0.128,0.4296998420221169,0.5569444444444445,0.0485933503836317,0.0056818181818181,0.911
01-11 18:00,0.096,0.4328593996840443,0.701388888888889,0.0255754475703324,0.0,0.929
01-11 19:00,0.148,0.4249605055292259,0.7766666666666667,0.0485933503836317,0.0,0.86
01-11 20:00,0.212,0.3917851500789889,0.1102777777777778,0.0485933503836317,0.0,0.787
01-11 21:00,0.144,0.3854660347551343,0.7197222222222223,0.0358056265984654,0.0,0.756
01-11 22:00,0.128,0.3649289099526067,0.8202777777777779,0.0332480818414322,0.0,0.748
01-11 23:00,0.168,0.358609794628752,0.6766666666666666,0.0281329923273657,0.0,0.7470000000000001
01-12 00:00,0.164,0.344391785150079,0.9155555555555556,0.0383631713554987,0.0,0.645
01-12 01:00,0.132,0.3364928909952607,0.9844444444444445,0.0434782608695652,0.0,0.665
01-12 02:00,0.1,0.306477093206951,0.1172222222222222,0.0588235294117647,0.0,0.682
01-12 03:00,0.08,0.2859399684044234,0.7444444444444445,0.0434782608695652,0.0,0.448
01-12 04:00,0.04,0.2764612954186414,0.7036111111111112,0.0434782608695652,0.0,0.447
01-12 05:00,0.056,0.273301737756714,0.7838888888888889,0.0511508951406649,0.0,0.464
01-12 06:00,0.068,0.2717219589257504,0.7125,0.0537084398976982,0.0,0.429
01-12 07:00,0.064,0.2590837282780411,0.2213888888888889,0.0485933503836317,0.0,0.472
01-12 08:00,0.052,0.2559241706161137,0.7352777777777778,0.0613810741687979,0.0,0.472
01-12 09:00,0.02,0.2417061611374407,0.0711111111111111,0.0358056265984654,0.0,0.605
01-12 10:00,0.02,0.2654028436018957,0.8830555555555555,0.0639386189258312,0.0,0.387
01-12 11:00,0.024,0.2764612954186414,0.0716666666666666,0.0537084398976982,0.0,0.374
01-12 12:00,0.028,0.2796208530805687,0.6058333333333333,0.0485933503836317,0.0,0.361
01-12 13:00,0.036,0.2748815165876777,0.0397222222222222,0.0588235294117647,0.0,0.387
01-12 14:00,0.048,0.2717219589257504,0.1355555555555555,0.0332480818414322,0.0,0.435
01-12 15:00,0.056,0.2606635071090047,0.135,0.0511508951406649,0.0,0.444
01-12 16:00,0.064,0.244865718799368,0.0430555555555555,0.0230179028132992,0.0,0.494
01-12 17:00,0.076,0.2401263823064771,0.0727777777777777,0.0230179028132992,0.0,0.528
01-12 18:00,0.068,0.2211690363349131,0.0,0.0051150895140664,0.0,0.616
01-12 19:00,0.064,0.2211690363349131,0.9883333333333334,0.0179028132992327,0.0,0.612
01-12 20:00,0.088,0.2243285939968404,0.0,0.0102301790281329,0.0,0.623
01-12 21:00,0.084,0.2053712480252764,0.0,0.0025575447570332,0.0,0.719
01-12 22:00,0.068,0.2053712480252764,0.0,0.0051150895140664,0.0,0.772
01-12 23:00,0.096,0.2085308056872038,0.0166666666666666,0.0230179028132992,0.0,0.7739999999999999
01-13 00:00,0.108,0.1895734597156398,0.2097222222222222,0.0306905370843989,0.0,0.486
01-13 01:00,0.064,0.1721958925750395,0.075,0.0511508951406649,0.0,0.3309999999999999
01-13 02:00,0.044,0.1658767772511848,0.0072222222222222,0.0281329923273657,0.0,0.34
01-13 03:00,0.052,0.1642969984202211,0.0,0.0076726342710997,0.0,0.358
01-13 04:00,0.036,0.1484992101105845,0.0,0.0051150895140664,0.0,0.479
01-13 05:00,0.052,0.1390205371248025,0.0,0.0025575447570332,0.0,0.52
01-13 06:00,0.064,0.1437598736176935,0.0,0.0076726342710997,0.0,0.5609999999999999
01-13 07:00,0.072,0.1785150078988941,0.7413888888888889,0.0255754475703324,0.0,0.329
01-13 08:00,0.032,0.1943127962085308,0.0694444444444444,0.0434782608695652,0.0,0.2779999999999999
01-13 09:00,0.02,0.2148499210110584,0.0169444444444444,0.0383631713554987,0.0,0.304
01-13 10:00,0.02,0.2180094786729857,0.9669444444444444,0.0511508951406649,0.0,0.302
01-13 11:00,0.02,0.2322274881516587,0.8130555555555555,0.0434782608695652,0.0,0.3359999999999999
01-13 12:00,0.024,0.2464454976303317,0.6836111111111112,0.0460358056265984,0.0,0.371
01-13 13:00,0.032,0.2385466034755134,0.1069444444444444,0.0716112531969309,0.0,0.359
01-13 14:00,0.056,0.2369668246445497,0.98,0.0485933503836317,0.0,0.413
01-13 15:00,0.056,0.2243285939968404,0.7061111111111111,0.0281329923273657,0.0,0.434
01-13 16:00,0.052,0.2132701421800948,0.2422222222222222,0.0127877237851662,0.0,0.508
01-13 17:00,0.048,0.2069510268562401,0.0530555555555555,0.0179028132992327,0.0,0.511
01-13 18:00,0.052,0.2006319115323855,0.9872222222222222,0.0179028132992327,0.0,0.547
01-13 19:00,0.048,0.1816745655608214,0.0,0.0025575447570332,0.0,0.6389999999999999
01-13 20:00,0.044,0.1674565560821485,0.0,0.0025575447570332,0.0,0.709
01-13 21:00,0.056,0.1579778830963665,0.0,0.0,0.0,0.739
01-13 22:00,0.04,0.1595576619273301,0.0,0.0025575447570332,0.0,0.755
01-13 23:00,0.048,0.1785150078988941,0.0005555555555555,0.0281329923273657,0.0,0.599
01-14 00:00,0.056,0.1737756714060031,0.4763888888888889,0.0153452685421994,0.0,0.599
01-14 01:00,0.048,0.1627172195892575,0.0,0.0102301790281329,0.0,0.612
01-14 02:00,0.06,0.1484992101105845,0.0,0.0025575447570332,0.0,0.5900000000000001
01-14 03:00,0.072,0.1437598736176935,0.0,0.0025575447570332,0.0,0.54
01-14 04:00,0.056,0.1311216429699842,0.0,0.0,0.0,0.609
01-14 05:00,0.068,0.1342812006319115,0.0,0.0,0.0,0.621
01-14 06:00,0.052,0.1374407582938388,0.0,0.0,0.0,0.624
01-14 07:00,0.06,0.1721958925750395,0.0,0.0051150895140664,0.0,0.471
01-14 08:00,0.04,0.1816745655608214,0.8408333333333333,0.0281329923273657,0.0,0.476
01-14 09:00,0.028,0.2006319115323855,0.9636111111111112,0.0383631713554987,0.0,0.443
01-14 10:00,0.016,0.2243285939968404,0.6641666666666667,0.0434782608695652,0.0,0.447
01-14 11:00,0.048,0.2417061611374407,0.7344444444444445,0.0511508951406649,0.0,0.411
01-14 12:00,0.056,0.2638230647709321,0.7941666666666667,0.0409207161125319,0.0,0.2779999999999999
