iter	MultiClass
341	0.01421314329
342	0.01414750872
343	0.01410467606
344	0.01406198069
345	0.01401897376
346	0.01396484918
347	0.01392653689
348	0.01386974145
349	0.013831771
350	0.01379404733
351	0.01375291044
352	0.01370836986
353	0.01367097326
354	0.01362124077
355	0.01358542689
356	0.01354686217
357	0.01351200423
358	0.01347733386
359	0.01343968439
360	0.0133926089
361	0.01334356003
362	0.01329719504
363	0.01326259812
364	0.01322838855
365	0.01319545607
366	0.01313346857
367	0.01309458046
368	0.0130598829
369	0.01300603336
370	0.01295374556
371	0.01290943586
372	0.01286957808
373	0.01283382322
374	0.01280190735
375	0.01276154239
376	0.01272673491
377	0.01268677362
378	0.01263994539
379	0.01260768201
380	0.01257016725
381	0.01251925696
382	0.01248496448
383	0.01245791183
384	0.01241015321
385	0.01236816397
386	0.0123262771
387	0.01229492713
388	0.0122651374
389	0.01221043685
390	0.01217767214
391	0.01214468001
392	0.01211020869
393	0.01208046308
394	0.01203161941
395	0.01200494382
396	0.01196846376
397	0.01193190819
398	0.01189392264
399	0.01186318929
400	0.01182001199
401	0.01178461215
402	0.01174718003
403	0.01171508441
404	0.01168918395
405	0.01166177423
406	0.01163219887
407	0.01159232013
408	0.01155961166
409	0.01152557572
410	0.01149833568
411	0.0114673302
412	0.01144243643
413	0.011414486
414	0.01138763255
415	0.01136669924
416	0.01132946845
417	0.0112988339
418	0.01126713449
419	0.01124496296
420	0.01122058461
421	0.01118422719
422	0.01115729323
423	0.01112222843
424	0.01109284296
425	0.01106279814
426	0.01102984099
427	0.01099689662
428	0.01097355091
429	0.01094025345
430	0.01092032141
431	0.01089409849
432	0.01087440773
433	0.010847557
434	0.0108181488
435	0.01079639212
436	0.0107608281
437	0.01073436109
438	0.01069811473
439	0.01066693844
440	0.01064323945
441	0.01061641561
442	0.01059305358
443	0.010572513
444	0.01054982701
445	0.01052171472
446	0.01050160883
447	0.01048232406
448	0.0104547802
449	0.01042972905
450	0.01040352262
451	0.01038245154
452	0.01035635513
453	0.01033534956
454	0.01030451498
455	0.01027066507
456	0.0102438065
457	0.0102096456
458	0.01018682966
459	0.01016189914
460	0.0101390999
461	0.01011992881
462	0.010098492
463	0.01007526014
464	0.01004892941
465	0.01002841849
466	0.0100105939
467	0.009980069085
468	0.009955533171
469	0.009933567737
470	0.009913549131
471	0.009891467457
472	0.009866554262
473	0.009844793332
474	0.009821580635
475	0.009801990662
476	0.009779914916
477	0.009757237308
478	0.009736021304
479	0.00970491355
480	0.009676074389
481	0.009652754351
482	0.00963235487
483	0.009614651075
484	0.009592811842
485	0.00956941341
486	0.009551096861
487	0.009528483533
488	0.009507715199
489	0.009489209823
490	0.009474781361
491	0.009441162919
492	0.009420925619
493	0.009397132799
494	0.009375548952
495	0.009353780756
496	0.009330869465
497	0.009312298766
498	0.00929350728
499	0.009267859956
500	0.009249874279
501	0.009230759827
502	0.009205952424
503	0.009184501927
504	0.009169220701
505	0.00914083832
506	0.009115688846
507	0.009100856148
508	0.009085471988
509	0.009065692202
510	0.009048558489
511	0.009028534012
512	0.009006722294
513	0.008986860744
514	0.008969040819
515	0.008948673771
516	0.008930580587
517	0.008907891724
518	0.008888241337
519	0.008862736528
520	0.008842277248
521	0.008819461737
522	0.008799282453
523	0.008786101041
524	0.008758234802
525	0.008737208995
526	0.008715716823
527	0.008697154863
528	0.008677943192
529	0.008657924026
530	0.008640400035
531	0.008612961818
532	0.008590668871
533	0.008571629445
534	0.008547438965
535	0.008530620965
536	0.008516142965
537	0.008498590111
538	0.008476770281
539	0.008453255876
540	0.008436570084
541	0.008420470576
542	0.008406185256
543	0.008381095183
544	0.008368644951
545	0.008343791898
546	0.008330226957
547	0.008313635925
548	0.00828987031
549	0.008274783952
550	0.008254176968
551	0.00823454987
552	0.008216154082
553	0.008191665715
554	0.008173547054
555	0.008155287337
556	0.008140853612
557	0.008119069076
558	0.008100302656
559	0.008087066366
560	0.008074567153
561	0.008057598327
562	0.008040957526
563	0.00802750433
564	0.008007695763
565	0.007994135198
566	0.007982058063
567	0.007960781558
568	0.007946032202
569	0.007925213564
570	0.007910714702
571	0.007896768203
572	0.007881167087
573	0.007869770183
574	0.007857529865
575	0.007839533863
576	0.007824259654
577	0.00781001423
578	0.007795780171
579	0.007777073005
580	0.007759290929
581	0.007739494399
582	0.007727885459
583	0.007714567318
584	0.007699485509
585	0.007682309797
586	0.007669503537
587	0.007656211994
588	0.007640195947
589	0.007622960469
590	0.007612448355
591	0.00759442418
592	0.00757995688
593	0.007565312417
594	0.007549972759
595	0.007535685498
596	0.007526433705
597	0.007511787398
598	0.007502829401
599	0.007489622597
600	0.007473458909
601	0.007462869206
602	0.007448606152
603	0.007432834758
604	0.007420049558
605	0.007403420537
606	0.007394053168
607	0.007381553087
608	0.007368500165
609	0.007354206201
610	0.007338688025
611	0.007327588904
612	0.007319565149
613	0.007309025739
614	0.007292318213
615	0.007275168968
616	0.007258866258
617	0.007243626997
618	0.007227597788
619	0.007216613646
620	0.007201573634
621	0.007189698375
622	0.007174818144
623	0.007160985285
624	0.007150157753
625	0.007138137825
626	0.007128302087
627	0.007116671371
628	0.00710161594
629	0.007087954248
630	0.007079573042
631	0.007069077014
632	0.007059407748
633	0.007049354656
634	0.007037694024
635	0.00702812719
636	0.007014324046
637	0.007004008656
638	0.006993536413
639	0.0069829357
640	0.006970268673
641	0.006960941171
642	0.006945655049
643	0.006935524545
644	0.006922763359
645	0.006907983335
646	0.006897494738
647	0.006885208023
648	0.006871744665
649	0.006862298779
650	0.006848978212
651	0.00683995575
652	0.00683036348
653	0.006818888793
654	0.006807472242
655	0.006798721128
656	0.006789192633
657	0.006778513055
658	0.00676810658
659	0.006756715854
660	0.00673934583
661	0.006729504176
662	0.006716554202
663	0.006707089735
664	0.006693043446
665	0.006684526385
666	0.006673311306
667	0.00665829534
668	0.006648463903
669	0.006636032694
670	0.006626726203
671	0.006613798357
672	0.006603105701
673	0.006593057187
674	0.006580879994
675	0.006566272664
676	0.006556163594
677	0.006541046581
678	0.006530369371
679	0.006519083047
680	0.006509917581
681	0.006500025462
682	0.006488735441
683	0.006480713013
684	0.006473144108
685	0.006461653183
686	0.006452869481
687	0.006440010303
688	0.006432703843
689	0.006424661955
690	0.006412542966
691	0.00640167473
692	0.006389039592
693	0.006380344687
694	0.006367578497
695	0.006358431023
696	0.006345834018
697	0.006335587679
698	0.006326853306
699	0.006316068136
700	0.006310330468
701	0.006299284521
702	0.006287040132
703	0.00627946692
704	0.006270252749
705	0.006262253705
706	0.006255105969
707	0.006245922465
708	0.006238909762
709	0.006231455797
710	0.006222623589
711	0.006215123399
712	0.006208184788
713	0.006197845148
714	0.006187962857
715	0.006179288546
716	0.006171958389
717	0.006162795226
718	0.006151697526
719	0.006143196351
720	0.006133666731
721	0.006120021147
722	0.006109984438
723	0.006099643662
724	0.006088124954
725	0.006075897668
726	0.006064791189
727	0.00605649675
728	0.006042795574
729	0.006032104892
730	0.006025022518
731	0.006017533115
732	0.006010216251
733	0.006004403384
734	0.005995410695
735	0.005987082696
736	0.005981686391
737	0.00597317712
738	0.005966137447
739	0.00595722773
740	0.005945242297
741	0.005934597344
742	0.005928083259
743	0.005917897795
744	0.005908078291
745	0.005901359783
746	0.005893257194
747	0.005884971862
748	0.005875968015
749	0.005870824912
750	0.005862973737
751	0.005855013878
752	0.005844148337
753	0.005837098643
754	0.005824883479
755	0.005815496542
756	0.005808483851
757	0.005796233731
758	0.005784902753
759	0.005778147392
760	0.005771880836
761	0.005763619868
762	0.005757737156
763	0.005748748615
764	0.005742305543
765	0.005731641658
766	0.005723593366
767	0.005715448811
768	0.005709552038
769	0.005702243848
770	0.005695077782
771	0.005685920942
772	0.00567855652
773	0.005670734949
774	0.005663153788
775	0.005656937109
776	0.005647333082
777	0.00564012758
778	0.005628368832
779	0.005620157997
780	0.005613921017
781	0.00560636558
782	0.005600065801
783	0.005591226031
784	0.005584164308
785	0.005577597577
786	0.005571732883
787	0.005563549708
788	0.005556418861
789	0.005550611761
790	0.005544282477
791	0.005537399184
792	0.005529495065
793	0.005522862619
794	0.005514434823
795	0.00550660075
796	0.005495868824
797	0.005488985996
798	0.00548219338
799	0.005477876337
800	0.005467243968
801	0.00545914292
802	0.005451122448
803	0.005442101794
804	0.005433518709
805	0.005426389638
806	0.005419306627
807	0.005410189049
808	0.005401826818
809	0.00539306908
810	0.005387119718
811	0.005380864083
812	0.005373475652
813	0.005365020279
814	0.005356565321
815	0.005350368219
816	0.005342123489
817	0.005333859748
818	0.005326785426
819	0.005319974876
820	0.005312894569
821	0.005305812589
822	0.005298082138
823	0.00529107991
824	0.005283053892
825	0.005276972994
826	0.005268505217
827	0.0052620669
828	0.005255350282
829	0.005248798167
830	0.005243230861
831	0.005238433843
832	0.005231606036
833	0.005225425317
834	0.005219328429
835	0.005212609073
836	0.005207803103
837	0.00520134832
838	0.005194984107
839	0.005188860291
840	0.005180955393
841	0.005173128321
842	0.005163753534
843	0.005157589454
844	0.005150439502
845	0.005143253582
846	0.005135569498
847	0.005128190679
848	0.005122020748
849	0.005115963306
850	0.005110905377
851	0.005104930685
852	0.005100113619
853	0.005093294245
854	0.005087148221
855	0.00508169711
856	0.005077552929
857	0.005070112335
858	0.005063092199
859	0.005056823727
860	0.005051043133
861	0.005043687438
862	0.005035729249
863	0.005031282072
864	0.005024934787
865	0.005016635736
866	0.005009991091
867	0.005003985697
868	0.004999074623
869	0.004994035626
870	0.004987215478
871	0.004982021214
872	0.00497670211
873	0.004970897397
874	0.004966011799
875	0.004961584923
876	0.004956616706
877	0.00495030286
878	0.004943443661
879	0.004936773008
880	0.004930463225
881	0.004924374414
882	0.004919282498
883	0.004914500729
884	0.004906219682
885	0.004898748905
886	0.004892867065
887	0.004884957408
888	0.004880422903
889	0.004872348888
890	0.004865705798
891	0.004860509205
892	0.004853797265
893	0.00484872717
894	0.004844179232
895	0.004837583459
896	0.004831433307
897	0.004823660458
898	0.004817570836
899	0.004811897678
900	0.004806108088
901	0.004798973582
902	0.004794678506
903	0.004787045264
904	0.004780696039
905	0.004774723679
906	0.004768850225
907	0.004763989567
908	0.004758322408
909	0.004753997967
910	0.004749429378
911	0.004743753322
912	0.004739042339
913	0.00473507241
914	0.004729229469
915	0.004722809524
916	0.004717803693
917	0.004711357664
918	0.004706307176
919	0.004701137066
920	0.004697148043
921	0.004692050827
922	0.004687246578
923	0.004681213359
924	0.004676088601
925	0.004670391775
926	0.004664405074
927	0.004657572865
928	0.004652194171
929	0.004646753618
930	0.004640510189
931	0.004635800241
932	0.004630834026
933	0.004624016874
934	0.004618515963
935	0.00461272141
936	0.004607209071
937	0.004603077494
938	0.004597554185
939	0.004593074259
940	0.004587431101
941	0.00458264224
942	0.004578609419
943	0.00457387307
944	0.004569293332
945	0.00456403494
946	0.004557011885
947	0.004553093859
948	0.00454797502
949	0.004542814216
950	0.00453792414
951	0.004533923848
952	0.004527672574
953	0.004521881249
954	0.004517956508
955	0.004513611728
956	0.004507271089
957	0.004501936385
958	0.004496091349
959	0.004492559095
960	0.004486312476
961	0.004482552771
962	0.004477357992
963	0.004471767646
964	0.004467506205
965	0.00446289422
966	0.004459091342
967	0.00445447961
968	0.004448163949
969	0.004442244024
970	0.004437322253
971	0.004432926038
972	0.004427926365
973	0.004422574455
974	0.004418619767
975	0.004413459142
976	0.004409336798
977	0.004404800433
978	0.004399039663
979	0.004395725071
980	0.004391515078
981	0.004385684225
982	0.00438175796
983	0.004377369136
984	0.004373281578
985	0.004366409959
986	0.004360566857
987	0.004355641769
988	0.00435134629
989	0.00434671493
990	0.004340489168
991	0.004335358753
992	0.004330539203
993	0.004324818975
994	0.004320359222
995	0.004314580593
996	0.004309239707
997	0.00430384594
998	0.004297726436
999	0.004292566904
