연도,일시,지점,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
0,01-02 21:00,유구,0.23222748815165878,0.0,0.0,0.0,0.8989999999999999
0,01-02 22:00,유구,0.20221169036334913,0.0,0.0025575447570332483,0.0,0.898
0,01-02 23:00,유구,0.21484992101105846,0.0,0.010230179028132993,0.0,0.888
0,01-03 00:00,유구,0.19747235387045814,0.0,0.005115089514066497,0.0,0.903
0,01-03 01:00,유구,0.19747235387045814,0.0,0.0,0.0,0.898
0,01-03 02:00,유구,0.2306477093206951,0.0,0.010230179028132993,0.0,0.9039999999999999
0,01-03 03:00,유구,0.2274881516587678,0.8133333333333334,0.015345268542199487,0.0,0.9089999999999999
0,01-03 04:00,유구,0.22274881516587677,0.0,0.010230179028132993,0.0,0.9139999999999999
0,01-03 05:00,유구,0.21800947867298578,0.8405555555555556,0.023017902813299233,0.0,0.9159999999999999
0,01-03 06:00,유구,0.22432859399684046,0.0,0.005115089514066497,0.0,0.9189999999999999
0,01-03 07:00,유구,0.22906793048973145,0.0,0.007672634271099744,0.0,0.93
0,01-03 08:00,유구,0.24170616113744078,0.0,0.0025575447570332483,0.0,0.922
0,01-03 09:00,유구,0.29383886255924174,0.0,0.005115089514066497,0.0,0.906
0,01-03 10:00,유구,0.3364928909952607,0.0,0.007672634271099744,0.0,0.836
0,01-03 11:00,유구,0.3759873617693523,0.0,0.005115089514066497,0.0,0.787
0,01-03 12:00,유구,0.4328593996840443,0.47222222222222227,0.10230179028132992,0.0,0.638
0,01-03 13:00,유구,0.4407582938388626,0.5458333333333334,0.08439897698209718,0.0,0.61
0,01-03 14:00,유구,0.43917851500789895,0.5363888888888889,0.07161125319693094,0.0,0.642
0,01-03 15:00,유구,0.4296998420221169,0.6169444444444444,0.05626598465473146,0.0,0.7739999999999999
0,01-03 16:00,유구,0.40284360189573465,0.8191666666666666,0.04092071611253197,0.0,0.878
0,01-03 17:00,유구,0.3601895734597157,0.7550000000000001,0.01278772378516624,0.0,0.922
0,01-03 18:00,유구,0.3649289099526067,0.0,0.0025575447570332483,0.0,0.946
0,01-03 19:00,유구,0.36176935229067936,0.0,0.0,0.0,0.9339999999999999
0,01-03 20:00,유구,0.36176935229067936,0.43444444444444447,0.01278772378516624,0.0,0.9209999999999999
0,01-03 21:00,유구,0.3601895734597157,0.8969444444444444,0.015345268542199487,0.0,0.927
0,01-03 22:00,유구,0.353870458135861,0.12583333333333332,0.01278772378516624,0.0,0.927
0,01-03 23:00,유구,0.36176935229067936,0.0,0.005115089514066497,0.0,0.922
0,01-04 00:00,유구,0.3649289099526067,0.0,0.0025575447570332483,0.0,0.927
0,01-04 01:00,유구,0.3649289099526067,0.0,0.007672634271099744,0.0,0.9259999999999999
0,01-04 02:00,유구,0.3649289099526067,0.0,0.0025575447570332483,0.0,0.9359999999999999
0,01-04 03:00,유구,0.36176935229067936,0.0,0.0025575447570332483,0.0,0.9380000000000001
0,01-04 04:00,유구,0.34913112164297,0.0,0.005115089514066497,0.0,0.9400000000000001
0,01-04 05:00,유구,0.34913112164297,0.0,0.007672634271099744,0.0,0.9420000000000001
0,01-04 06:00,유구,0.34913112164297,0.0,0.005115089514066497,0.0,0.9430000000000001
0,01-04 07:00,유구,0.3649289099526067,0.0,0.0,0.0,0.949
0,01-04 08:00,유구,0.3996840442338073,0.2663888888888889,0.01278772378516624,0.0,0.935
0,01-04 09:00,유구,0.4676145339652449,0.0,0.010230179028132993,0.0,0.858
0,01-04 10:00,유구,0.5086887835703002,0.8972222222222223,0.06649616368286446,0.0,0.79
0,01-04 11:00,유구,0.5181674565560822,0.888888888888889,0.0690537084398977,0.0,0.6589999999999999
0,01-04 12:00,유구,0.5150078988941549,0.03305555555555556,0.0588235294117647,0.0,0.524
0,01-04 13:00,유구,0.5165876777251186,0.15361111111111111,0.03836317135549872,0.0,0.524
0,01-04 14:00,유구,0.5150078988941549,0.15777777777777777,0.04092071611253197,0.0,0.618
0,01-04 15:00,유구,0.4818325434439179,0.9744444444444446,0.03324808184143223,0.0,0.776
0,01-04 16:00,유구,0.4186413902053713,0.8927777777777778,0.03324808184143223,0.0,0.8500000000000001
0,01-04 17:00,유구,0.39652448657188,0.0,0.007672634271099744,0.0,0.927
0,01-04 18:00,유구,0.38704581358609796,0.7955555555555556,0.015345268542199487,0.0,0.9520000000000001
0,01-04 19:00,유구,0.37440758293838866,0.5311111111111111,0.01278772378516624,0.0,0.9500000000000001
0,01-04 20:00,유구,0.37124802527646134,0.0,0.005115089514066497,0.0,0.944
0,01-04 21:00,유구,0.3570300157977883,0.0,0.0025575447570332483,0.0,0.9470000000000001
0,01-04 22:00,유구,0.34755134281200634,0.0,0.005115089514066497,0.0,0.9470000000000001
0,01-04 23:00,유구,0.33491311216429703,0.0,0.005115089514066497,0.0,0.944
0,01-05 00:00,유구,0.3285939968404424,0.0,0.010230179028132993,0.0,0.9470000000000001
0,01-05 01:00,유구,0.33807266982622436,0.0,0.005115089514066497,0.0,0.946
0,01-05 02:00,유구,0.344391785150079,0.8186111111111111,0.01278772378516624,0.0,0.9520000000000001
0,01-05 03:00,유구,0.35071090047393366,0.48194444444444445,0.017902813299232736,0.0,0.9520000000000001
0,01-05 04:00,유구,0.3522906793048973,0.0,0.005115089514066497,0.0,0.954
0,01-05 05:00,유구,0.353870458135861,0.0,0.005115089514066497,0.0,0.954
0,01-05 06:00,유구,0.35545023696682465,0.4791666666666667,0.020460358056265986,0.0,0.9550000000000001
0,01-05 07:00,유구,0.37124802527646134,0.0,0.0025575447570332483,0.0,0.958
0,01-05 08:00,유구,0.38704581358609796,0.7797222222222222,0.020460358056265986,0.0,0.951
0,01-05 09:00,유구,0.40758293838862564,0.0025,0.017902813299232736,0.0,0.885
0,01-05 10:00,유구,0.42812006319115326,0.5027777777777778,0.02813299232736573,0.0,0.8039999999999999
0,01-05 11:00,유구,0.43917851500789895,0.6488888888888888,0.01278772378516624,0.0,0.738
0,01-05 12:00,유구,0.4581358609794629,0.49972222222222223,0.020460358056265986,0.0,0.6639999999999999
0,01-05 13:00,유구,0.4691943127962086,0.5936111111111111,0.05370843989769821,0.0,0.67
0,01-05 14:00,유구,0.46287519747235395,0.1388888888888889,0.02813299232736573,0.0,0.714
0,01-05 15:00,유구,0.4312796208530806,0.8736111111111111,0.03580562659846547,0.0,0.828
0,01-05 16:00,유구,0.4218009478672986,0.9388888888888889,0.020460358056265986,0.02840909090909091,0.9089999999999999
0,01-05 17:00,유구,0.4170616113744076,0.8025,0.03324808184143223,0.0,0.9470000000000001
0,01-05 18:00,유구,0.4123222748815166,0.9130555555555555,0.020460358056265986,0.0,0.9600000000000001
0,01-05 19:00,유구,0.4044233807266983,0.0,0.007672634271099744,0.0,0.959
0,01-05 20:00,유구,0.401263823064771,0.0,0.010230179028132993,0.0,0.956
0,01-05 21:00,유구,0.3996840442338073,0.8869444444444445,0.023017902813299233,0.0,0.9570000000000001
0,01-05 22:00,유구,0.3949447077409163,0.0,0.005115089514066497,0.0,0.9570000000000001
0,01-05 23:00,유구,0.3949447077409163,0.8011111111111111,0.015345268542199487,0.0,0.956
0,01-06 00:00,유구,0.3933649289099526,0.0,0.010230179028132993,0.0,0.9570000000000001
0,01-06 01:00,유구,0.3933649289099526,0.0,0.0,0.011363636363636364,0.956
0,01-06 02:00,유구,0.3949447077409163,0.0,0.0,0.022727272727272728,0.9600000000000001
0,01-06 03:00,유구,0.40284360189573465,0.010555555555555556,0.03580562659846547,0.017045454545454544,0.9600000000000001
0,01-06 04:00,유구,0.4123222748815166,0.010555555555555556,0.030690537084398974,0.005681818181818182,0.9600000000000001
0,01-06 05:00,유구,0.4123222748815166,0.0,0.010230179028132993,0.005681818181818182,0.9600000000000001
0,01-06 06:00,유구,0.39810426540284366,0.6719444444444445,0.01278772378516624,0.005681818181818182,0.961
0,01-06 07:00,유구,0.406003159557662,0.2316666666666667,0.017902813299232736,0.0,0.9620000000000001
0,01-06 08:00,유구,0.42338072669826227,0.11388888888888889,0.020460358056265986,0.0,0.959
0,01-06 09:00,유구,0.4360189573459716,0.0,0.010230179028132993,0.0,0.9259999999999999
0,01-06 10:00,유구,0.4533965244865719,0.28944444444444445,0.017902813299232736,0.0,0.854
0,01-06 11:00,유구,0.48341232227488157,0.3994444444444445,0.015345268542199487,0.0,0.802
0,01-06 12:00,유구,0.48341232227488157,0.85,0.07161125319693094,0.0,0.767
0,01-06 13:00,유구,0.4676145339652449,0.22833333333333336,0.0588235294117647,0.0,0.734
0,01-06 14:00,유구,0.4865718799368089,0.0,0.007672634271099744,0.0,0.744
0,01-06 15:00,유구,0.4691943127962086,0.8775,0.03836317135549872,0.0,0.8500000000000001
0,01-06 16:00,유구,0.45655608214849924,0.09444444444444444,0.030690537084398974,0.0,0.922
0,01-06 17:00,유구,0.42496050552922593,0.3633333333333334,0.023017902813299233,0.0,0.9570000000000001
0,01-06 18:00,유구,0.4044233807266983,0.7697222222222223,0.023017902813299233,0.0,0.964
0,01-06 19:00,유구,0.3886255924170616,0.17833333333333334,0.020460358056265986,0.0,0.963
0,01-06 20:00,유구,0.3854660347551343,0.7211111111111111,0.017902813299232736,0.0,0.9620000000000001
0,01-06 21:00,유구,0.37914691943127965,0.0,0.010230179028132993,0.0,0.9620000000000001
0,01-06 22:00,유구,0.38388625592417064,0.0,0.0025575447570332483,0.0,0.9620000000000001
0,01-06 23:00,유구,0.38388625592417064,0.3005555555555556,0.01278772378516624,0.0,0.9620000000000001
0,01-07 00:00,유구,0.3854660347551343,0.5080555555555556,0.030690537084398974,0.0,0.9620000000000001
0,01-07 01:00,유구,0.3996840442338073,0.8744444444444445,0.023017902813299233,0.0,0.9620000000000001
0,01-07 02:00,유구,0.3933649289099526,0.5611111111111111,0.03324808184143223,0.0,0.964
0,01-07 03:00,유구,0.3996840442338073,0.8994444444444445,0.023017902813299233,0.0,0.964
0,01-07 04:00,유구,0.3949447077409163,0.0,0.007672634271099744,0.0,0.964
0,01-07 05:00,유구,0.38704581358609796,0.8444444444444444,0.017902813299232736,0.0,0.964
0,01-07 06:00,유구,0.38388625592417064,0.08527777777777779,0.01278772378516624,0.0,0.964
0,01-07 07:00,유구,0.3807266982622433,0.0,0.005115089514066497,0.0,0.964
0,01-07 08:00,유구,0.3886255924170616,0.5902777777777778,0.01278772378516624,0.0,0.963
0,01-07 09:00,유구,0.4360189573459716,0.07611111111111112,0.04603580562659847,0.0,0.946
0,01-07 10:00,유구,0.44391785150078994,0.014444444444444446,0.04603580562659847,0.0,0.91
0,01-07 11:00,유구,0.45181674565560825,0.973888888888889,0.09462915601023018,0.0,0.721
0,01-07 12:00,유구,0.4502369668246446,0.03972222222222223,0.06138107416879795,0.0,0.709
0,01-07 13:00,유구,0.45655608214849924,0.07055555555555555,0.04859335038363171,0.0,0.696
0,01-07 14:00,유구,0.4533965244865719,0.9361111111111111,0.03836317135549872,0.0,0.685
0,01-07 15:00,유구,0.43917851500789895,0.9005555555555556,0.05626598465473146,0.0,0.751
0,01-07 16:00,유구,0.4218009478672986,0.009166666666666667,0.02813299232736573,0.0,0.792
0,01-07 17:00,유구,0.3902053712480253,0.9669444444444445,0.017902813299232736,0.0,0.906
0,01-07 18:00,유구,0.3759873617693523,0.8288888888888889,0.020460358056265986,0.0,0.928
0,01-07 19:00,유구,0.368088467614534,0.0,0.010230179028132993,0.0,0.946
0,01-07 20:00,유구,0.358609794628752,0.0,0.005115089514066497,0.0,0.9520000000000001
0,01-07 21:00,유구,0.34281200631911535,0.01638888888888889,0.017902813299232736,0.0,0.954
0,01-07 22:00,유구,0.33333333333333337,0.0,0.007672634271099744,0.0,0.9520000000000001
0,01-07 23:00,유구,0.3238546603475514,0.0,0.007672634271099744,0.0,0.9470000000000001
0,01-08 00:00,유구,0.31437598736176936,0.4963888888888889,0.01278772378516624,0.0,0.9520000000000001
0,01-08 01:00,유구,0.3127962085308057,0.0,0.0025575447570332483,0.0,0.961
0,01-08 02:00,유구,0.3033175355450237,0.0,0.0025575447570332483,0.0,0.966
0,01-08 03:00,유구,0.3048973143759874,0.0,0.005115089514066497,0.0,0.966
0,01-08 04:00,유구,0.2954186413902054,0.8825,0.01278772378516624,0.0,0.966
0,01-08 05:00,유구,0.2859399684044234,0.8691666666666666,0.017902813299232736,0.0,0.966
0,01-08 06:00,유구,0.2875197472353871,0.0,0.005115089514066497,0.0,0.966
0,01-08 07:00,유구,0.3048973143759874,0.07805555555555556,0.023017902813299233,0.0,0.966
0,01-08 08:00,유구,0.339652448657188,0.6022222222222223,0.01278772378516624,0.0,0.958
0,01-08 09:00,유구,0.38388625592417064,0.45749999999999996,0.023017902813299233,0.0,0.814
0,01-08 10:00,유구,0.4296998420221169,0.9402777777777778,0.04859335038363171,0.0,0.663
0,01-08 11:00,유구,0.45181674565560825,0.9772222222222223,0.04603580562659847,0.0,0.5359999999999999
0,01-08 12:00,유구,0.4454976303317536,0.041944444444444444,0.0690537084398977,0.0,0.516
0,01-08 13:00,유구,0.4581358609794629,0.9341666666666667,0.0690537084398977,0.0,0.48400000000000004
0,01-08 14:00,유구,0.4533965244865719,0.9766666666666668,0.0588235294117647,0.0,0.502
0,01-08 15:00,유구,0.4312796208530806,0.9688888888888889,0.05626598465473146,0.0,0.5800000000000001
0,01-08 16:00,유구,0.38388625592417064,0.8788888888888888,0.02813299232736573,0.0,0.668
0,01-08 17:00,유구,0.3459715639810427,0.8375,0.015345268542199487,0.0,0.819
0,01-08 18:00,유구,0.3270142180094787,0.7899999999999999,0.02557544757033248,0.0,0.861
0,01-08 19:00,유구,0.31437598736176936,0.0,0.007672634271099744,0.0,0.891
0,01-08 20:00,유구,0.3048973143759874,0.10750000000000001,0.01278772378516624,0.0,0.912
0,01-08 21:00,유구,0.29699842022116907,0.0,0.010230179028132993,0.0,0.9289999999999999
0,01-08 22:00,유구,0.28909952606635075,0.0,0.005115089514066497,0.0,0.935
0,01-08 23:00,유구,0.28120063191153244,0.9627777777777778,0.01278772378516624,0.0,0.9339999999999999
0,01-09 00:00,유구,0.27330173775671407,0.9327777777777778,0.01278772378516624,0.0,0.944
0,01-09 01:00,유구,0.27014218009478674,0.0,0.007672634271099744,0.0,0.958
0,01-09 02:00,유구,0.2669826224328594,0.9144444444444444,0.015345268542199487,0.0,0.9600000000000001
0,01-09 03:00,유구,0.26224328593996843,0.8180555555555555,0.01278772378516624,0.0,0.9650000000000001
0,01-09 04:00,유구,0.2717219589257504,0.0,0.0,0.0,0.966
0,01-09 05:00,유구,0.2685624012638231,0.0,0.010230179028132993,0.0,0.966
0,01-09 06:00,유구,0.2669826224328594,0.0,0.005115089514066497,0.0,0.966
0,01-09 07:00,유구,0.292259083728278,0.1775,0.020460358056265986,0.0,0.966
0,01-09 08:00,유구,0.3175355450236967,0.0,0.005115089514066497,0.0,0.944
0,01-09 09:00,유구,0.368088467614534,0.4758333333333334,0.01278772378516624,0.0,0.777
0,01-09 10:00,유구,0.4296998420221169,0.5191666666666667,0.04603580562659847,0.0,0.626
0,01-09 11:00,유구,0.46445497630331756,0.5097222222222222,0.05626598465473146,0.0,0.54
0,01-09 12:00,유구,0.47393364928909953,0.4477777777777778,0.04859335038363171,0.0,0.553
0,01-09 13:00,유구,0.4913112164296999,0.8152777777777778,0.05115089514066496,0.0,0.53
0,01-09 14:00,유구,0.4865718799368089,0.8277777777777778,0.07161125319693094,0.0,0.54
0,01-09 15:00,유구,0.4660347551342812,0.8800000000000001,0.05370843989769821,0.0,0.61
0,01-09 16:00,유구,0.4328593996840443,0.9572222222222223,0.043478260869565216,0.0,0.7520000000000001
0,01-09 17:00,유구,0.3759873617693523,0.0,0.007672634271099744,0.0,0.874
0,01-09 18:00,유구,0.3570300157977883,0.8547222222222223,0.020460358056265986,0.0,0.9139999999999999
0,01-09 19:00,유구,0.344391785150079,0.0,0.007672634271099744,0.0,0.9289999999999999
0,01-09 20:00,유구,0.33333333333333337,0.0,0.0025575447570332483,0.0,0.9400000000000001
0,01-09 21:00,유구,0.32543443917851506,0.8352777777777778,0.023017902813299233,0.0,0.948
0,01-09 22:00,유구,0.3175355450236967,0.0,0.0,0.0,0.951
0,01-09 23:00,유구,0.3175355450236967,0.0,0.007672634271099744,0.0,0.9500000000000001
0,01-10 00:00,유구,0.31437598736176936,0.0,0.007672634271099744,0.0,0.956
0,01-10 01:00,유구,0.3048973143759874,0.798888888888889,0.015345268542199487,0.0,0.9620000000000001
0,01-10 02:00,유구,0.3001579778830964,0.7744444444444445,0.023017902813299233,0.0,0.964
0,01-10 03:00,유구,0.29699842022116907,0.0,0.005115089514066497,0.0,0.966
0,01-10 04:00,유구,0.29383886255924174,0.8261111111111111,0.020460358056265986,0.0,0.966
0,01-10 05:00,유구,0.2859399684044234,0.8433333333333334,0.020460358056265986,0.0,0.966
0,01-10 06:00,유구,0.28120063191153244,0.0,0.010230179028132993,0.0,0.966
0,01-10 07:00,유구,0.28120063191153244,0.0,0.005115089514066497,0.0,0.966
0,01-10 08:00,유구,0.3127962085308057,0.0,0.005115089514066497,0.0,0.956
0,01-10 09:00,유구,0.3459715639810427,0.2775,0.020460358056265986,0.0,0.8720000000000001
0,01-10 10:00,유구,0.3854660347551343,0.5013888888888889,0.015345268542199487,0.0,0.7959999999999999
0,01-10 11:00,유구,0.47393364928909953,0.4225,0.030690537084398974,0.0,0.48000000000000004
0,01-10 12:00,유구,0.4818325434439179,0.9358333333333333,0.03836317135549872,0.0,0.44
0,01-10 13:00,유구,0.4786729857819906,0.9397222222222222,0.04603580562659847,0.0,0.424
0,01-10 14:00,유구,0.4660347551342812,0.9419444444444446,0.0588235294117647,0.0,0.431
0,01-10 15:00,유구,0.44865718799368093,0.9544444444444445,0.04603580562659847,0.0,0.568
0,01-10 16:00,유구,0.40284360189573465,0.7838888888888889,0.03324808184143223,0.0,0.694
0,01-10 17:00,유구,0.3933649289099526,0.04027777777777778,0.017902813299232736,0.0,0.846
0,01-10 18:00,유구,0.3807266982622433,0.9847222222222223,0.030690537084398974,0.0,0.8450000000000001
0,01-10 19:00,유구,0.37440758293838866,0.005,0.020460358056265986,0.0,0.844
0,01-10 20:00,유구,0.37124802527646134,0.6008333333333334,0.015345268542199487,0.0,0.839
0,01-10 21:00,유구,0.368088467614534,0.0,0.005115089514066497,0.0,0.858
0,01-10 22:00,유구,0.3649289099526067,0.0,0.0025575447570332483,0.0,0.896
0,01-10 23:00,유구,0.363349131121643,0.0,0.007672634271099744,0.0,0.849
0,01-11 00:00,유구,0.3649289099526067,0.18555555555555556,0.030690537084398974,0.0,0.887
0,01-11 01:00,유구,0.368088467614534,0.5088888888888888,0.05626598465473146,0.0,0.898
0,01-11 02:00,유구,0.368088467614534,0.7894444444444444,0.01278772378516624,0.0,0.897
0,01-11 03:00,유구,0.36650868878357035,0.0,0.010230179028132993,0.0,0.8720000000000001
0,01-11 04:00,유구,0.363349131121643,0.45638888888888896,0.01278772378516624,0.0,0.8039999999999999
0,01-11 05:00,유구,0.3649289099526067,0.9850000000000001,0.01278772378516624,0.0,0.854
0,01-11 06:00,유구,0.363349131121643,0.0,0.0,0.0,0.892
0,01-11 07:00,유구,0.37124802527646134,0.5069444444444444,0.020460358056265986,0.0,0.898
0,01-11 08:00,유구,0.3886255924170616,0.0,0.010230179028132993,0.0,0.838
0,01-11 09:00,유구,0.42812006319115326,0.4152777777777778,0.030690537084398974,0.0,0.75
0,01-11 10:00,유구,0.4676145339652449,0.5247222222222223,0.0588235294117647,0.0,0.646
0,01-11 11:00,유구,0.4770932069510269,0.4627777777777778,0.07161125319693094,0.0,0.46599999999999997
0,01-11 12:00,유구,0.4897314375987362,0.5886111111111112,0.07672634271099744,0.0,0.43599999999999994
0,01-11 13:00,유구,0.4897314375987362,0.6322222222222222,0.0741687979539642,0.0,0.46099999999999997
0,01-11 14:00,유구,0.46287519747235395,0.6044444444444445,0.04859335038363171,0.0,0.512
0,01-11 15:00,유구,0.41548183254344395,0.6941666666666667,0.04859335038363171,0.0,0.7320000000000001
0,01-11 16:00,유구,0.39810426540284366,0.9080555555555555,0.02557544757033248,0.022727272727272728,0.8300000000000001
0,01-11 17:00,유구,0.4044233807266983,0.14805555555555555,0.03324808184143223,0.011363636363636364,0.897
0,01-11 18:00,유구,0.406003159557662,0.9569444444444445,0.1329923273657289,0.0,0.846
0,01-11 19:00,유구,0.3807266982622433,0.9688888888888889,0.1815856777493606,0.0,0.846
0,01-11 20:00,유구,0.3696682464454977,0.9683333333333334,0.1381074168797954,0.0,0.8320000000000001
0,01-11 21:00,유구,0.3570300157977883,0.9852777777777778,0.1278772378516624,0.0,0.816
0,01-11 22:00,유구,0.344391785150079,0.9597222222222223,0.11508951406649616,0.0,0.8270000000000001
0,01-11 23:00,유구,0.3317535545023697,0.9419444444444446,0.13043478260869565,0.0,0.7909999999999999
0,01-12 00:00,유구,0.3175355450236967,0.9636111111111111,0.10485933503836316,0.0,0.79
0,01-12 01:00,유구,0.292259083728278,0.9633333333333334,0.14578005115089515,0.0,0.812
0,01-12 02:00,유구,0.2717219589257504,0.9694444444444444,0.1227621483375959,0.0,0.79
0,01-12 03:00,유구,0.26066350710900477,0.9588888888888889,0.06649616368286446,0.0,0.726
0,01-12 04:00,유구,0.26066350710900477,0.011111111111111112,0.0741687979539642,0.0,0.694
0,01-12 05:00,유구,0.25750394944707744,0.9836111111111112,0.09462915601023018,0.0,0.734
0,01-12 06:00,유구,0.23854660347551343,0.9716666666666668,0.12531969309462918,0.0,0.7070000000000001
0,01-12 07:00,유구,0.23380726698262244,0.9958333333333333,0.13043478260869565,0.0,0.7220000000000001
0,01-12 08:00,유구,0.2353870458135861,0.9991666666666666,0.1329923273657289,0.0,0.698
0,01-12 09:00,유구,0.24486571879936808,0.025833333333333337,0.1534526854219949,0.0,0.606
0,01-12 10:00,유구,0.2638230647709321,0.9583333333333334,0.10997442455242966,0.0,0.56
0,01-12 11:00,유구,0.25750394944707744,0.05500000000000001,0.11508951406649616,0.0,0.45599999999999996
0,01-12 12:00,유구,0.2685624012638231,0.8775,0.08439897698209718,0.0,0.445
0,01-12 13:00,유구,0.2590837282780411,0.03666666666666667,0.0741687979539642,0.0,0.476
0,01-12 14:00,유구,0.2559241706161137,0.035555555555555556,0.08951406649616368,0.0,0.51
0,01-12 15:00,유구,0.24328593996840445,0.9816666666666667,0.07161125319693094,0.0,0.641
0,01-12 16:00,유구,0.22906793048973145,0.0022222222222222222,0.03324808184143223,0.0,0.7220000000000001
0,01-12 17:00,유구,0.21800947867298578,0.9972222222222222,0.04859335038363171,0.0,0.782
0,01-12 18:00,유구,0.21011058451816747,0.005833333333333334,0.05115089514066496,0.0,0.786
0,01-12 19:00,유구,0.2037914691943128,0.9277777777777778,0.017902813299232736,0.0,0.7939999999999999
0,01-12 20:00,유구,0.19747235387045814,0.89,0.020460358056265986,0.0,0.8200000000000001
0,01-12 21:00,유구,0.2085308056872038,0.9902777777777778,0.09462915601023018,0.0,0.8400000000000001
0,01-12 22:00,유구,0.20537124802527645,0.9936111111111111,0.10997442455242966,0.0,0.8250000000000001
0,01-12 23:00,유구,0.19115323854660346,0.9802777777777778,0.10485933503836316,0.0,0.766
0,01-13 00:00,유구,0.16429699842022116,0.012222222222222223,0.07672634271099744,0.0,0.6859999999999999
0,01-13 01:00,유구,0.15481832543443919,0.9911111111111112,0.0588235294117647,0.0,0.6689999999999999
0,01-13 02:00,유구,0.15481832543443919,0.035277777777777776,0.03836317135549872,0.0,0.66
0,01-13 03:00,유구,0.1484992101105845,0.9747222222222222,0.04859335038363171,0.0,0.605
